round,frame_accuracy,round_wall_time,mean_ingestion_wait,mean_compute_time,mean_upload_queue,mean_upload_xfer,mean_download_time,acc_car,acc_van,acc_bus,acc_others
66,0.8418382572366457,146.69017338752747,0.7638812944488375,62.596855322519936,0.0001464684804280599,0.1584345645571574,0.3861252481450874,0.8675288360713037,0.6085626911314985,0.8947368421052632,0.36363636363636365
67,0.7532079976126529,155.81452989578247,0.7223975309342751,63.060340881347656,7.987022399902344e-05,0.023604275277331273,0.42174261387568013,0.7490387976232087,0.7584097859327217,0.8486842105263158,0.36363636363636365
68,0.8710832587287377,120.23874926567078,0.679540043653614,48.636533896128334,8.114178975423177e-05,0.18840444729000402,0.39732328406055356,0.9098217406501223,0.5871559633027523,0.7960526315789473,0.2727272727272727
69,0.8176663682482841,111.96113967895508,0.8172500766460047,45.184950828552246,0.00013645490010579428,0.14967005077113524,0.48010839455006016,0.8325760223698008,0.709480122324159,0.8026315789473685,0.36363636363636365
70,0.7570874365860937,115.18052101135254,0.8469747748579856,47.0175355275472,7.041295369466145e-05,0.1553081739806293,0.39503743908649364,0.7728067109402307,0.5688073394495413,0.8947368421052632,0.36363636363636365
71,0.8669054013727245,108.88050746917725,0.6553380611080384,43.950201431910195,9.353955586751302e-05,0.19182452274847103,0.3514505622252804,0.8895491087032507,0.691131498470948,0.8618421052631579,0.2727272727272727
72,0.8036407042673829,153.96770429611206,0.6574470905259485,68.93789545694987,0.0011668999989827473,0.08369735572811805,0.32587284699042424,0.8074099965047187,0.7767584097859327,0.8289473684210527,0.2727272727272727
73,0.6347358997314234,163.32387137413025,0.72079350342759,67.67766642570496,9.23474629720052e-05,0.05829370466327144,0.37117417420141213,0.6067808458580916,0.7553516819571865,0.9210526315789473,0.36363636363636365
74,0.8045359594150999,135.69399333000183,0.7726177146826867,57.17185584704081,7.875760396321614e-05,0.028672983998671936,0.3373669516750031,0.8210415938483048,0.6452599388379205,0.868421052631579,0.36363636363636365
75,0.8695911668158759,156.3191521167755,0.8239198745983926,62.11748639742533,8.606910705566406e-05,0.16021987031600107,0.3868786452463306,0.9035302341838518,0.6299694189602446,0.7828947368421053,0.36363636363636365
76,0.8660101462250075,115.5661551952362,0.7019111383136935,45.05778415997823,0.00019462903340657553,0.10691099781937989,0.417920702294523,0.8881509961551904,0.7431192660550459,0.756578947368421,0.2727272727272727
77,0.8313936138466129,111.48527717590332,1.1132914365768782,44.6858426729838,9.409586588541667e-05,0.15740640277386372,0.3957488742146163,0.8374694162880112,0.7492354740061162,0.9276315789473685,0.36363636363636365
78,0.8301999403163235,114.513925075531,0.877345034975682,43.568074544270836,7.748603820800781e-05,0.11136862986845135,0.3931496677542364,0.846906675987417,0.72782874617737,0.7697368421052632,0.36363636363636365
79,0.8543718293046851,110.22955679893494,0.9113127207011239,45.125138680140175,0.00012167294820149739,0.07894753103271682,0.42154665493058047,0.8724222299895141,0.6941896024464832,0.8947368421052632,0.36363636363636365
80,0.7863324380781856,114.069650888443,0.5933534471299122,45.94806377092997,9.26653544108073e-05,0.1376500537669798,0.4148880274250444,0.811604334148899,0.5902140672782875,0.7631578947368421,0.36363636363636365
81,0.736198149806028,102.26675605773926,0.7136071017686882,37.801397720972695,5.0067901611328125e-06,0.07726706465909985,0.4070709208125631,0.7623208668297798,0.45565749235474007,0.875,0.36363636363636365
82,0.8340793792897643,108.43432688713074,0.7235947255673976,43.425338665644325,8.742014567057292e-05,0.1689965412715646,0.3822371016877129,0.8563439356868228,0.636085626911315,0.881578947368421,0.2727272727272727
83,0.7943897344076395,106.32381844520569,0.7504377716753972,43.55290198326111,0.0001193682352701823,0.09878494958386468,0.42183315000568883,0.7895840615169522,0.8012232415902141,0.9013157894736842,0.36363636363636365
84,0.8600417785735601,118.46391415596008,0.6423267565913665,49.42378091812134,0.0001461505889892578,0.03234813374519297,0.3972577787232237,0.8801118490038448,0.6819571865443425,0.9013157894736842,0.36363636363636365
85,0.8218442256042973,172.19129586219788,0.8071302741693155,66.59103194872539,0.00013875961303710938,0.04720382093820189,0.21299348885339955,0.8339741349178609,0.6819571865443425,0.9276315789473685,0.36363636363636365
86,0.8057296329453895,168.68271446228027,0.7420738713180691,67.37553191184998,0.0008717377980550131,0.13360352735477088,0.4443184314291458,0.8304788535477106,0.6146788990825688,0.7828947368421053,0.36363636363636365
87,0.8731721874067443,154.5803360939026,0.9694758354596739,59.2886315981547,7.454554239908855e-05,0.024864777217843217,0.4054687177351512,0.8933939182104159,0.7003058103975535,0.9013157894736842,0.36363636363636365
88,0.8531781557743957,113.43960499763489,0.7777743185960015,44.776108185450234,9.433428446451823e-05,0.16122499716092234,0.4486584948203296,0.8689269486193638,0.709480122324159,0.9013157894736842,0.36363636363636365
89,0.8686959116681587,104.97308373451233,0.8035979647830711,40.38628307978312,9.640057881673177e-05,0.02314993537510608,0.4068384302753449,0.8888500524292205,0.691131498470948,0.9078947368421053,0.36363636363636365
90,0.8364667263503431,110.72470188140869,0.8245701157003472,42.20110289255778,6.94592793782552e-05,0.14351958084647876,0.32267146351099596,0.8430618664802516,0.7675840978593272,0.8881578947368421,0.45454545454545453
