round,frame_accuracy,round_wall_time,mean_ingestion_wait,mean_compute_time,mean_upload_queue,mean_upload_xfer,mean_download_time,acc_car,acc_van,acc_bus,acc_others
1,0.38376603998806325,84.88012266159058,0.8131252619981145,28.389923334121704,6.9141387939453125e-06,0.07204898266328401,0.39430562928707263,0.3600139811254806,0.3241590214067278,0.9802631578947368,0.09090909090909091
2,0.7439570277529096,82.81918621063232,0.8960931742719064,27.567287762959797,6.198883056640625e-06,0.18799358894254148,0.38772172376303476,0.7612722824187347,0.5688073394495413,0.8223684210526315,0.36363636363636365
3,0.8528797373918233,81.57707500457764,0.9486058229813352,26.264012893040974,1.0093053181966146e-05,0.1281998484775133,0.3741337241533495,0.8797623208668298,0.6788990825688074,0.756578947368421,0.36363636363636365
4,0.8290062667860341,84.34373426437378,1.0244888696276273,29.27606471379598,6.834665934244792e-06,0.09416926883694939,0.3829455393770691,0.847256204124432,0.691131498470948,0.8157894736842105,0.36363636363636365
5,0.7726051924798567,82.56071519851685,0.7926300219648207,28.59939130147298,5.9604644775390625e-06,0.10848896333978149,0.37507581453424477,0.7829430269136666,0.6758409785932722,0.8157894736842105,0.36363636363636365
6,0.8006565204416592,82.89740800857544,0.9649387404012183,27.115362644195557,5.8015187581380206e-06,0.21601546626953802,0.44014993508124944,0.8046137714085984,0.7889908256880734,0.7828947368421053,0.36363636363636365
7,0.7931960608773501,83.56069278717041,1.097681252208228,28.414315700531006,5.1657358805338544e-06,0.061097914627064535,0.26429189096556094,0.7965746242572527,0.7706422018348624,0.8157894736842105,0.2727272727272727
8,0.8433303491495077,82.0801432132721,0.7133189569770669,27.98278085390727,5.7220458984375e-06,0.04635367227446877,0.33846238249061517,0.8598392170569731,0.7492354740061162,0.7763157894736842,0.2727272727272727
9,0.8307967770814683,83.13069272041321,0.9731514312249298,27.706326166788738,6.357828776041667e-06,0.07494774016212433,0.5176817290729527,0.8385180006990562,0.8042813455657493,0.7828947368421053,0.2727272727272727
10,0.7878245299910475,83.2432427406311,0.9162263657199219,27.8139431476593,6.834665934244792e-06,0.11922119949682967,0.31573655598575506,0.7871373645578469,0.8195718654434251,0.7697368421052632,0.2727272727272727
11,0.8248284094300209,83.4555151462555,1.032937469232517,27.95734492937724,5.563100179036458e-06,0.10553513409667468,0.3185032958670235,0.8465571478504019,0.6697247706422018,0.7828947368421053,0.36363636363636365
12,0.8257236645777379,82.38080883026123,0.7939004497602582,26.315443118413288,5.086263020833333e-06,0.16405082807280488,0.35327977382419307,0.835721775602936,0.7767584097859327,0.7828947368421053,0.2727272727272727
13,0.8874962697702179,82.98943710327148,1.2187565693942208,27.258649428685505,6.2783559163411456e-06,0.17257071511522906,0.330502298341195,0.9171618315274379,0.6972477064220184,0.7828947368421053,0.2727272727272727
14,0.8218442256042973,82.11567306518555,0.8210793731268495,26.13566557566325,6.357828776041667e-06,0.036842716135390974,0.42465802341736536,0.8311779098217407,0.7737003058103975,0.7828947368421053,0.36363636363636365
15,0.8630259623992838,83.76634335517883,1.114354239931951,28.615349451700848,7.947285970052084e-06,0.2159019356349545,0.24581868301477108,0.8818594896889199,0.7584097859327217,0.7697368421052632,0.36363636363636365
16,0.8143837660399881,82.42482686042786,1.062418534886092,26.51441303888957,5.6425730387369794e-06,0.12758374397928882,0.49272933477881203,0.82348829080741,0.7798165137614679,0.756578947368421,0.2727272727272727
17,0.8236347358997315,83.86854004859924,1.1155452643676351,27.538034598032635,6.2783559163411456e-06,0.062312151341868266,0.34741040866347905,0.835721775602936,0.7584097859327217,0.7763157894736842,0.2727272727272727
18,0.7752909579230081,84.22312808036804,1.219636521069333,27.368687868118286,5.7220458984375e-06,0.14875458045461581,0.33282007601274083,0.7790982174065012,0.7522935779816514,0.7828947368421053,0.36363636363636365
19,0.8251268278125933,82.716068983078,0.941023683679911,26.283005317052204,5.563100179036458e-06,0.14687100337614425,0.3209881610538678,0.8336246067808458,0.746177370030581,0.875,0.2727272727272727
20,0.759773202029245,83.97760105133057,1.0889379313448444,26.491875251134235,4.927317301432292e-06,0.17937138597159244,0.4663157409470664,0.7539321915414191,0.8073394495412844,0.7960526315789473,0.36363636363636365
21,0.6511489107729036,86.4026153087616,0.8589708941290155,28.169294277826946,5.8015187581380206e-06,0.07288971809434237,0.41807032391823956,0.6305487591751135,0.7798165137614679,0.7828947368421053,0.36363636363636365
22,0.7558937630558042,86.89252877235413,1.013112566511457,30.22906772295634,5.8015187581380206e-06,0.06900455890687678,0.42146534286896226,0.7504369101712688,0.8042813455657493,0.7894736842105263,0.2727272727272727
23,0.7923008057296329,84.20270538330078,0.9343631486408412,27.090330441792805,5.8015187581380206e-06,0.13582705518353025,0.41453339997161914,0.7965746242572527,0.7859327217125383,0.756578947368421,0.36363636363636365
24,0.7872276932259027,86.61370968818665,1.0412995959632099,29.327332655588787,5.563100179036458e-06,0.11204483148958162,0.2691592453127897,0.7983222649423278,0.709480122324159,0.7828947368421053,0.2727272727272727
25,0.8069233064756789,89.31077241897583,1.161980578986307,30.626253207524616,1.0013580322265625e-05,0.05719113741724149,0.4927034277281257,0.8168472562041245,0.7492354740061162,0.7828947368421053,0.2727272727272727
26,0.8209489704565801,87.95697832107544,1.085446975232723,29.638524134953816,5.880991617838542e-06,0.12017729702481621,0.37631803430954514,0.8308283816847256,0.7614678899082569,0.8026315789473685,0.2727272727272727
27,0.8128916741271263,87.00355935096741,1.2501849716063589,28.538885593414307,5.4836273193359375e-06,0.09822708709272777,0.4545893389904451,0.8311779098217407,0.6850152905198776,0.7763157894736842,0.36363636363636365
28,0.8063264697105341,88.65268588066101,0.8775330342662832,29.164923667907715,5.404154459635417e-06,0.18110522062542223,0.43126056767653376,0.812652918559944,0.7400611620795107,0.8618421052631579,0.36363636363636365
29,0.7684273351238436,87.13519978523254,0.9180917941654722,29.603871901830036,5.1657358805338544e-06,0.15540975474649102,0.3906426012665856,0.7717581265291856,0.7492354740061162,0.7763157894736842,0.36363636363636365
30,0.7615637123246792,87.9618501663208,1.1049480386233579,29.814139048258465,5.7220458984375e-06,0.1548049405921222,0.5063361180725302,0.7703600139811255,0.7767584097859327,0.5986842105263158,0.2727272727272727
31,0.8913757087436586,85.43020534515381,0.992993335161979,28.53985023498535,5.8015187581380206e-06,0.1386498626017536,0.6155623838441655,0.9269486193638588,0.6483180428134556,0.7894736842105263,0.2727272727272727
32,0.8293046851686063,88.25052428245544,1.0477662296034396,28.281954685846966,5.563100179036458e-06,0.1413379657551346,0.371998720302891,0.846906675987417,0.7155963302752294,0.7763157894736842,0.36363636363636365
33,0.7660399880632647,89.26677107810974,0.847436799085699,31.869541962941486,5.563100179036458e-06,0.07455616311246581,0.32100301433059036,0.7661656763369451,0.7584097859327217,0.8092105263157895,0.36363636363636365
34,0.8063264697105341,88.29510378837585,1.0012182414066046,31.60369594891866,5.8015187581380206e-06,0.1066350420280366,0.386373470860958,0.8199930094372597,0.7033639143730887,0.8026315789473685,0.36363636363636365
35,0.8155774395702775,89.4956784248352,1.020521297197168,30.056204716364544,5.6425730387369794e-06,0.12448100757974019,0.35836934500703904,0.82418734708144,0.7798165137614679,0.7631578947368421,0.36363636363636365
36,0.8460161145926589,89.27107071876526,1.0376190765139957,29.907291491826374,6.1194101969401044e-06,0.11844568252482518,0.4890815945058396,0.8678783642083188,0.709480122324159,0.7631578947368421,0.36363636363636365
37,0.7463443748134885,90.3456506729126,1.0827722838148475,30.83741331100464,5.6425730387369794e-06,0.05002429584942713,0.39697016389285,0.7399510660608178,0.8165137614678899,0.75,0.2727272727272727
38,0.8009549388242315,92.73869562149048,0.9924068624774615,29.836872498194378,5.563100179036458e-06,0.1911515901964779,0.4162122826764601,0.8109052778748689,0.7400611620795107,0.7763157894736842,0.36363636363636365
39,0.7114294240525216,91.8724455833435,1.2864610426283132,31.726796468098957,5.8015187581380206e-06,0.17875251911956339,0.38483619174369504,0.7315623907724572,0.5351681957186545,0.7368421052631579,0.36363636363636365
40,0.8573560131304089,90.88863706588745,0.9568294992980858,29.67665735880534,6.1194101969401044e-06,0.15539047380472062,0.33152889325354895,0.8965396714435512,0.581039755351682,0.75,0.36363636363636365
41,0.7797672336615935,91.37835335731506,0.8755915322108194,30.13932005564372,7.0730845133463544e-06,0.10568319484310973,0.3906294672094523,0.8032156588605383,0.5932721712538226,0.7697368421052632,0.36363636363636365
42,0.7791703968964488,92.11050820350647,0.8390562750864774,31.666561047236126,5.563100179036458e-06,0.14876818077751044,0.33802970786150394,0.7829430269136666,0.7828746177370031,0.7302631578947368,0.36363636363636365
43,0.8140853476574157,96.35147523880005,1.2574641876854002,34.11016837755839,6.357828776041667e-06,0.158528052250113,0.32862466036302856,0.8336246067808458,0.6788990825688074,0.7697368421052632,0.36363636363636365
44,0.5458072217248583,91.28698515892029,0.9696018708248934,33.41381422678629,6.516774495442708e-06,0.07252394949446438,0.3754565076533793,0.5340789933589654,0.5596330275229358,0.75,0.36363636363636365
45,0.5532676812891674,91.44645357131958,1.0369621680583805,34.70182911554972,6.4373016357421875e-06,0.2127530960061745,0.31101953539785143,0.5382733310031458,0.5168195718654435,0.9013157894736842,0.7272727272727273
46,0.7409728439271859,91.28978180885315,1.059900393166269,31.821093559265137,5.563100179036458e-06,0.1643225821794987,0.37200763225987465,0.7588255854596295,0.581039755351682,0.7763157894736842,0.36363636363636365
47,0.7961802447030737,89.13146448135376,0.9806242098178094,28.752955436706543,6.516774495442708e-06,0.11645084214693673,0.4638512981248096,0.8178958406151695,0.6513761467889908,0.7302631578947368,0.36363636363636365
48,0.8564607579826917,88.67526316642761,0.9472503878641874,29.074369430541992,6.993611653645833e-06,0.07239010138657996,0.3916328393938453,0.8846557147850402,0.672782874617737,0.756578947368421,0.36363636363636365
49,0.7248582512682781,90.54060435295105,0.9241261546267197,31.041619141896565,5.563100179036458e-06,0.1561086550797242,0.3703955490213393,0.7245718280321566,0.72782874617737,0.75,0.36363636363636365
50,0.7824529991047449,86.49508452415466,0.8180592350351313,28.204609473546345,6.4373016357421875e-06,0.030228408396103645,0.3576241704020988,0.7955260398462076,0.6941896024464832,0.756578947368421,0.36363636363636365
51,0.7021784541927782,93.28990769386292,0.9277239852429678,32.33453631401062,5.1657358805338544e-06,0.07974641768210915,0.4030715766746851,0.7042991960852849,0.6758409785932722,0.743421052631579,0.36363636363636365
52,0.8600417785735601,88.62359571456909,0.8802687493540967,28.505964676539104,6.039937337239583e-06,0.0977438789542175,0.4305770231368003,0.8871024117441454,0.7033639143730887,0.7368421052631579,0.18181818181818182
53,0.7782751417487317,94.2450430393219,0.9128190895232061,32.483898957570396,5.9604644775390625e-06,0.13060005489012322,0.3254302892381406,0.7958755679832227,0.636085626911315,0.7828947368421053,0.36363636363636365
54,0.6675619218143838,88.33795166015625,0.9222267263879379,29.118462324142456,6.039937337239583e-06,0.1087013009354632,0.3238640430757174,0.6724921356169171,0.5871559633027523,0.7697368421052632,0.36363636363636365
55,0.7114294240525216,90.85502099990845,1.104928904445842,31.562541882197063,5.0067901611328125e-06,0.11969709348501058,0.46864183223867517,0.7126878713736455,0.6819571865443425,0.7763157894736842,0.36363636363636365
56,0.8704864219635929,90.2626371383667,1.0295431808335707,33.85695068041483,6.039937337239583e-06,0.020156701874315647,0.4632588095785199,0.9133170220202727,0.5657492354740061,0.756578947368421,0.36363636363636365
57,0.8379588182632051,94.21400451660156,1.158901001714791,32.20722715059916,5.7220458984375e-06,0.09907112079688245,0.3714159052760137,0.8573925200978679,0.7308868501529052,0.743421052631579,0.2727272727272727
58,0.8645180543121457,93.07237935066223,0.8003841143411895,33.754475355148315,5.4836273193359375e-06,0.01299732997300683,0.4361132191636881,0.8846557147850402,0.746177370030581,0.7763157894736842,0.36363636363636365
59,0.8358698895851985,93.08439254760742,0.7170500837188835,31.564406633377075,5.8015187581380206e-06,0.10041346803137659,0.37911991864975153,0.8724222299895141,0.5718654434250765,0.75,0.36363636363636365
60,0.8925693822739481,94.30539393424988,1.069174425676465,33.681443532307945,6.5962473551432294e-06,0.11852895117348705,0.4722231433667958,0.9363858790632646,0.6055045871559633,0.7302631578947368,0.2727272727272727
61,0.7544016711429424,89.93466472625732,0.9422075765905902,31.638440767923992,8.980433146158854e-06,0.10019876871910925,0.46012676883147446,0.7787486892694861,0.5076452599388379,0.8552631578947368,0.36363636363636365
62,0.8364667263503431,89.50256371498108,0.8508419505863761,30.865268230438232,5.9604644775390625e-06,0.10889573128320541,0.35009844868036516,0.8622859140160783,0.6636085626911316,0.756578947368421,0.36363636363636365
63,0.7660399880632647,88.87697744369507,0.9811678868718445,29.614609320958454,5.7220458984375e-06,0.1052856123328965,0.38743327508172887,0.7923802866130724,0.5504587155963303,0.7631578947368421,0.36363636363636365
64,0.7788719785138765,88.71033239364624,0.8968842790927738,28.90341583887736,5.7220458984375e-06,0.24340250276617806,0.3012387985247122,0.8032156588605383,0.5779816513761468,0.7828947368421053,0.36363636363636365
65,0.7949865711727843,91.11003589630127,1.0465544389638428,32.29949243863424,5.563100179036458e-06,0.12928293419768158,0.32169977064387884,0.8175463124781545,0.6330275229357798,0.75,0.36363636363636365
66,0.71501044464339,91.48983240127563,0.95498603330149,32.08026075363159,6.357828776041667e-06,0.1359508135839099,0.41120438910718465,0.7221251310730514,0.6452599388379205,0.756578947368421,0.36363636363636365
67,0.7934944792599224,89.9876606464386,0.9527582187050333,30.547921895980835,5.0067901611328125e-06,0.16281203290667193,0.36152722256846137,0.8227892345333799,0.5626911314984709,0.7697368421052632,0.36363636363636365
68,0.8910772903610863,93.47628474235535,0.7720077491054932,32.12289547920227,5.3246815999348956e-06,0.18571874293447665,0.41975555669829623,0.9283467319119189,0.636085626911315,0.7763157894736842,0.36363636363636365
69,0.8528797373918233,92.229177236557,0.9760437743971124,33.31995860735575,9.457270304361979e-06,0.10707951089679395,0.3762253272053579,0.8755679832226494,0.709480122324159,0.7697368421052632,0.36363636363636365
70,0.8877946881527902,89.44443130493164,0.7975113762076944,29.5750949382782,5.880991617838542e-06,0.06674852719380937,0.42898990143941856,0.9227542817196784,0.6636085626911316,0.75,0.36363636363636365
71,0.8582512682781259,90.82705569267273,0.9459720087082436,32.403794844945274,5.245208740234375e-06,0.2521782924322437,0.3791629604082076,0.8878014680181755,0.6636085626911316,0.756578947368421,0.36363636363636365
72,0.8740674425544613,88.38073420524597,0.9665315407328308,29.46751133600871,5.563100179036458e-06,0.08029939726128597,0.37374091994922165,0.9077245718280321,0.6483180428134556,0.7631578947368421,0.36363636363636365
73,0.7430617726051925,90.40757250785828,1.135842154850252,32.63130497932434,5.6425730387369794e-06,0.11047500663735281,0.5163765724272844,0.7654666200629151,0.4984709480122324,0.8552631578947368,0.6363636363636364
74,0.8695911668158759,90.26936316490173,1.0149275004708518,32.107925732930504,6.4373016357421875e-06,0.0919383965166382,0.3152523576098525,0.9077245718280321,0.5963302752293578,0.7763157894736842,0.36363636363636365
75,0.8206505520740077,87.4685800075531,0.7840552874064693,31.122997124989826,6.67572021484375e-06,0.10597553328942044,0.311345562338811,0.8402656413841314,0.6788990825688074,0.7894736842105263,0.36363636363636365
76,0.7920023873470606,88.61824083328247,0.8619058936213454,30.102497180302937,5.880991617838542e-06,0.11844261208590386,0.4935108566924192,0.8042642432715834,0.72782874617737,0.7302631578947368,0.36363636363636365
77,0.7982691733810803,94.82060670852661,1.020968916399094,35.35307192802429,5.880991617838542e-06,0.1481780482603478,0.4921518360320674,0.8178958406151695,0.6666666666666666,0.743421052631579,0.36363636363636365
78,0.8015517755893763,88.5586724281311,1.007602112328944,29.750377257664997,6.1194101969401044e-06,0.12372969276941666,0.4006598059738651,0.8252359314924852,0.6207951070336392,0.7763157894736842,0.36363636363636365
79,0.8310951954640405,87.92182874679565,0.9084733835964774,29.740580161412556,5.563100179036458e-06,0.16436993458362686,0.5340499905418784,0.8514505417686123,0.72782874617737,0.7039473684210527,0.36363636363636365
80,0.7943897344076395,88.64082407951355,0.8705216651239122,28.93527634938558,8.821487426757812e-06,0.12392876179427165,0.31114500546367263,0.8081090527787487,0.6972477064220184,0.7763157894736842,0.36363636363636365
81,0.8504923903312444,90.2433774471283,0.9003438130797198,32.57165535291036,5.404154459635417e-06,0.137732604889007,0.34571298719140015,0.8766165676336946,0.6788990825688074,0.7631578947368421,0.36363636363636365
82,0.7976723366159355,92.00255417823792,0.9630488448698694,31.80571484565735,7.470448811848958e-06,0.28700373477073743,0.4142152417553075,0.82418734708144,0.5932721712538226,0.7631578947368421,0.45454545454545453
83,0.9197254550880334,93.51435589790344,1.0777611823674913,32.72933769226074,6.4373016357421875e-06,0.18347302086829956,0.4350063813926927,0.9699405802167075,0.5688073394495413,0.7697368421052632,0.36363636363636365
84,0.7576842733512384,93.71525454521179,1.0371721994597465,32.410889307657875,8.265177408854166e-06,0.09228825898058912,0.41211181741122765,0.76371897937784,0.6666666666666666,0.868421052631579,0.36363636363636365
85,0.7394807520143241,94.63578128814697,0.9024789384178197,32.648362716039024,6.2783559163411456e-06,0.19583575413925292,0.4279104973456633,0.7497378538972387,0.6207951070336392,0.8289473684210527,0.36363636363636365
86,0.7931960608773501,90.39629578590393,1.016478956444189,33.71907218297323,5.880991617838542e-06,0.11690958886706253,0.4482873823256786,0.811604334148899,0.6697247706422018,0.743421052631579,0.36363636363636365
87,0.658012533572068,91.44176387786865,1.0098463283696522,32.6103318532308,6.2783559163411456e-06,0.10760250208611326,0.4360926937550773,0.6668996854246767,0.5351681957186545,0.7697368421052632,0.45454545454545453
88,0.8036407042673829,90.94833827018738,1.0312689961865544,32.726293881734215,5.8015187581380206e-06,0.09014585887492667,0.33833434513326416,0.82418734708144,0.6207951070336392,0.8421052631578947,0.36363636363636365
89,0.8537749925395405,89.5587854385376,1.2323994483255472,31.7520333925883,6.1194101969401044e-06,0.05722653629679719,0.4545725027294423,0.9017825934987767,0.4892966360856269,0.7697368421052632,0.36363636363636365
90,0.8066248880931065,89.05201363563538,0.928650621130752,29.374749739964802,6.039937337239583e-06,0.14210752619773928,0.302779998712166,0.8308283816847256,0.6299694189602446,0.7631578947368421,0.36363636363636365
91,0.7931960608773501,90.7122163772583,1.08774211203369,32.27912481625875,5.404154459635417e-06,0.06815716843261943,0.4165504557995446,0.8039147151345684,0.7431192660550459,0.7302631578947368,0.36363636363636365
92,0.846911369740376,90.19642519950867,0.9592439245510226,30.239706993103027,6.516774495442708e-06,0.12152152846707658,0.278137944785634,0.88255854596295,0.5840978593272171,0.7763157894736842,0.36363636363636365
93,0.8170695314831393,88.74670886993408,1.0155087819633384,28.90141836802165,5.9604644775390625e-06,0.08500088880383504,0.30407661453543594,0.8385180006990562,0.6666666666666666,0.7697368421052632,0.36363636363636365
94,0.8000596836765145,89.22487616539001,1.0467051528394222,30.164435386657715,9.5367431640625e-06,0.16606546276348222,0.4012617590192374,0.8287312128626354,0.581039755351682,0.7631578947368421,0.36363636363636365
95,0.8063264697105341,91.82048463821411,0.8745880845235661,32.68411684036255,5.7220458984375e-06,0.12308923958392126,0.40200431244896606,0.8182453687521846,0.6941896024464832,0.8552631578947368,0.36363636363636365
96,0.7254550880334228,88.8506133556366,1.1327774088131264,28.182329575220745,5.6425730387369794e-06,0.17290722293948455,0.44302879392973066,0.7378538972387277,0.6116207951070336,0.7631578947368421,0.36363636363636365
97,0.8296031035511787,90.8580334186554,0.9257261160528287,32.045382022857666,5.880991617838542e-06,0.16887092445430682,0.5554275549394337,0.8598392170569731,0.6238532110091743,0.7368421052631579,0.36363636363636365
98,0.8015517755893763,88.524658203125,0.9535200118164843,28.678657690684002,5.404154459635417e-06,0.16850743546821176,0.3243999051383559,0.8290807409996505,0.6941896024464832,0.5460526315789473,0.36363636363636365
99,0.741868099074903,90.37948727607727,1.071749924410445,32.246026595433555,1.0569890340169271e-05,0.0891932825373249,0.3255081244151827,0.76371897937784,0.5382262996941896,0.7894736842105263,0.45454545454545453
100,0.8794389734407639,87.9227180480957,0.9703979097539559,30.392820676167805,6.357828776041667e-06,0.10845430119740025,0.5037124242698092,0.9182104159384831,0.6024464831804281,0.7828947368421053,0.36363636363636365
