round,frame_accuracy,round_wall_time,mean_ingestion_wait,mean_compute_time,mean_upload_queue,mean_upload_xfer,mean_download_time,acc_car,acc_van,acc_bus,acc_others
1,0.3658609370337213,8.350498914718628,0.34700179110201557,1.6236480077107747,0.012930949529012045,0.09451184657126373,0.38418853560300753,0.32331352673890246,0.9204892966360856,0.0,0.0
2,0.22978215458072218,9.085933923721313,0.306468347432401,1.722076654434204,5.880991617838542e-06,0.10508067797622635,0.46642927074574697,0.15798671793079344,0.9724770642201835,0.0,0.0
3,0.7699194270367055,8.380669116973877,0.25066596262776825,1.6151305834452312,0.005607287089029948,0.13555125921122607,0.4145970041587599,0.8308283816847256,0.41590214067278286,0.4407894736842105,0.0
4,0.7287376902417189,8.372287511825562,0.1329059777959918,1.5983923276265461,0.08301019668579102,0.1936770323106991,0.37308607435351665,0.775253407899336,0.4831804281345566,0.4342105263157895,0.0
5,0.8269173381080275,8.6418137550354,0.32787097923861797,1.7360929648081462,6.516774495442708e-06,0.16856375416703107,0.4602122801311084,0.9217056973086334,0.20795107033639143,0.4342105263157895,0.0
6,0.5225305878842137,8.181869745254517,0.09677351128252977,1.6819727420806885,5.0067901611328125e-06,0.12232336096535416,0.2745506836411688,0.48968891995805663,0.6330275229357798,0.9407894736842105,0.0
7,0.732915547597732,8.315306425094604,0.2452994515512926,1.7390189965565999,5.0067901611328125e-06,0.15993718576232596,0.5191505534197934,0.7595246417336595,0.42201834862385323,0.9539473684210527,0.0
8,0.46493584004774696,8.368872165679932,0.22953874260843274,1.838760773340861,0.07662828763326009,0.12980637116608637,0.3005877041694072,0.4148898986368403,0.7737003058103975,0.7763157894736842,0.0
9,0.8495971351835273,8.282562494277954,0.2832352773809604,1.6840479373931885,6.198883056640625e-06,0.15194944792650464,0.27926343433159234,0.929395316322964,0.37920489296636084,0.42105263157894735,0.0
10,0.5428230378991346,8.348081111907959,0.37283737432185865,1.4911588827768962,5.563100179036458e-06,0.11353520334696188,0.2895406585679701,0.5155540020971688,0.7492354740061162,0.6513157894736842,0.0
