round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
0,0,1782174164.865864,0.09464316638019454,1.0,781.8206349206349,849.5,3882,0
1,0,1782174239.3374264,1.624317392910965e-05,1.0,792.8460317460318,831.5,3882,0
2,0,1782174312.1312199,1.0287093784493756e-05,1.0,794.4698412698413,831.8,3882,0
3,0,1782174385.6770954,3.4333511918002845e-06,1.0,801.0619047619048,846.3,3882,0
4,0,1782174444.074947,7.683124665834397e-05,1.0,768.9746031746032,832.5,3882,0
5,0,1782174494.076022,0.0,1.0,764.9444444444445,848.0,3882,0
6,0,1782174543.2746716,0.0,1.0,760.3936507936509,833.6,3882,0
7,0,1782174593.8616455,0.0,1.0,760.479365079365,842.1,3882,0
8,0,1782174646.4791012,0.0,1.0,745.9825396825397,818.9,3882,0
9,0,1782174695.5816674,0.0,1.0,751.4412698412699,832.2,3882,0
10,0,1782174747.57631,0.0,1.0,756.9396825396825,825.4,3882,0
11,0,1782174797.973245,0.0,1.0,764.6587301587301,831.4,3882,0
12,0,1782174846.9569912,0.0,1.0,758.8206349206349,831.6,3882,0
13,0,1782174896.5337574,0.0,1.0,759.8539682539683,838.3,3882,0
14,0,1782174947.1644053,0.0,1.0,665.4238095238095,811.3,3882,0
15,0,1782174997.4886346,0.0,1.0,754.4142857142857,844.4,3882,0
16,0,1782175047.9522436,0.0,1.0,765.7984126984128,847.2,3882,0
17,0,1782175098.6515622,0.0,1.0,752.9396825396825,832.6,3882,0
18,0,1782175166.5695584,0.0,1.0,810.5253968253968,855.8,3882,0
19,0,1782175238.298648,0.001968799155097908,1.0,800.9555555555555,843.0,3882,0
20,0,1782175309.7067366,0.0,1.0,807.7650793650794,854.0,3882,0
21,0,1782175380.3298979,4.819034671289471e-06,1.0,808.8063492063493,853.3,3882,0
22,0,1782175453.7005515,9.691456447516852e-06,1.0,809.5015873015873,863.7,3882,0
23,0,1782175528.6462796,2.209484194048983e-06,1.0,817.4492063492064,862.7,3882,0
24,0,1782175599.301144,5.4760752904648936e-05,1.0,811.1777777777777,858.7,3882,0
25,0,1782175672.3629596,0.0,1.0,809.1984126984127,846.8,3882,0
26,0,1782175742.7640584,0.0020359116373843476,1.0,803.4285714285714,846.7,3882,0
27,0,1782175817.8105996,0.0,1.0,801.6492063492063,852.0,3882,0
28,0,1782175887.6474676,3.941801702399074e-05,1.0,808.7714285714286,857.4,3882,0
29,0,1782175959.7465737,1.0022800652923332e-08,1.0,802.8111111111111,844.5,3882,0
30,0,1782176030.41105,0.0011280774481171648,1.0,801.7587301587303,846.2,3882,0
31,0,1782176084.4562473,0.0,1.0,743.4714285714285,820.3,3882,0
32,0,1782176129.321114,2.48166642079019e-05,1.0,732.5396825396825,816.0,3882,0
33,0,1782176172.9495869,1.4384214060028522e-05,1.0,754.3063492063493,833.7,3882,0
34,0,1782176219.5651512,1.1739194846633566e-05,1.0,761.4206349206349,837.9,3882,0
35,0,1782176264.272808,1.1266427010214741e-06,1.0,756.3206349206349,840.0,3882,0
36,0,1782176307.583605,3.90805020762333e-05,1.0,756.8269841269841,822.5,3882,0
37,0,1782176351.8521824,4.523564179321971e-09,1.0,750.6888888888889,831.1,3882,0
38,0,1782176397.0695674,0.0008544607023525584,0.9997424008243173,749.3206349206349,820.8,3882,0
39,0,1782176441.109235,0.0,1.0,734.5126984126985,808.0,3882,0
40,0,1782176486.6257138,0.0010983243439460196,1.0,749.6825396825396,822.4,3882,0
41,0,1782176532.0125053,0.0,1.0,755.0952380952381,830.5,3882,0
42,0,1782176594.0547016,1.443468727242119e-05,1.0,811.8444444444444,850.5,3882,0
43,0,1782176665.6204977,0.0,1.0,804.7047619047619,842.7,3882,0
44,0,1782176736.2131793,0.003055279931724423,0.999227202472952,810.7888888888889,849.3,3882,0
45,0,1782176810.114569,0.0,1.0,804.6285714285714,847.8,3882,0
46,0,1782176879.919441,0.0001787071992708011,1.0,809.8539682539683,852.1,3882,0
47,0,1782176952.7400846,1.3290089873105447e-06,1.0,803.520634920635,854.9,3882,0
48,0,1782177023.3408492,0.000123093655847617,1.0,799.1365079365079,835.8,3882,0
49,0,1782177094.5454564,1.4635056991682153e-08,1.0,805.3253968253969,851.9,3882,0
50,0,1782177165.0013628,7.94531023785942e-05,1.0,804.8365079365079,842.9,3882,0
51,0,1782177239.9582937,2.660921483155221e-10,1.0,804.215873015873,855.8,3882,0
52,0,1782177310.0934868,3.111027876487976e-05,1.0,807.2793650793651,849.5,3882,0
53,0,1782177383.1905375,1.2400872202127694e-07,1.0,808.3888888888889,858.0,3882,0
54,0,1782177457.062089,0.00010054884759890301,1.0,806.2349206349206,854.8,3882,0
55,0,1782177528.0690835,1.7739475497012878e-10,1.0,793.9571428571429,838.9,3882,0
56,0,1782177583.18849,41.61654672622681,0.0,746.4866666666666,815.9,840,1
57,0,1782177642.1494625,4.2694813251495365,0.0,760.3866666666667,853.8,840,1
58,0,1782177702.8960493,45.78924951553345,0.0,761.02,822.5,840,1
59,0,1782177764.0771363,2.563057839870453,0.5380952380952381,740.7800000000001,826.4,840,1
60,0,1782177824.4166813,45.2332646548748,0.4107142857142857,768.48,835.5,840,1
61,0,1782177887.622255,1.7599702596664428,0.6619047619047619,752.86,813.7,840,1
62,0,1782177947.06313,37.40028972327709,0.5511904761904762,766.7266666666667,834.5,840,1
63,0,1782178009.547473,1.3277206420898438,0.6857142857142857,765.1,825.0,840,1
64,0,1782178070.756096,39.22458865791559,0.4523809523809524,762.9333333333333,838.3,840,1
65,0,1782178134.2427917,3.593764360900966,0.7761904761904762,751.1,822.7,840,1
66,0,1782178195.0099614,6.216039257939519,0.7904761904761904,767.74,841.0,840,1
67,0,1782178256.4264104,1.0973771274206228,0.8845238095238095,756.48,822.6,840,1
68,0,1782178317.2537556,12.763800572656328,0.7642857142857142,761.8933333333333,839.6,840,1
69,0,1782178377.7820547,0.15604536575756356,0.9619047619047619,750.9066666666666,839.5,840,1
70,0,1782178460.215448,0.004720283277497332,0.9994848016486347,797.9063492063492,842.2,3882,0
71,0,1782178531.2464314,0.0009651906593868857,1.0,808.4460317460317,858.6,3882,0
72,0,1782178601.1783082,0.0001859754698623629,1.0,800.4746031746032,850.1,3882,0
73,0,1782178674.0262775,0.0006077271321243773,1.0,804.3412698412699,847.7,3882,0
74,0,1782178748.1891994,4.878353102430058e-09,1.0,811.2793650793651,860.0,3882,0
75,0,1782178818.6564567,0.0022528410998217544,0.9994848016486347,803.8333333333334,857.5,3882,0
76,0,1782178890.8139923,2.887695890873063e-08,1.0,805.5190476190476,848.1,3882,0
77,0,1782178963.036273,0.0012501624360083952,1.0,802.3952380952381,843.6,3882,0
78,0,1782179033.08726,1.193926156986943e-07,1.0,804.7587301587303,849.8,3882,0
79,0,1782179103.819413,0.0017277118677697498,0.9997424008243173,802.4142857142857,837.3,3882,0
80,0,1782179174.913523,1.5159759271180359e-05,1.0,804.3222222222223,850.3,3882,0
81,0,1782179248.8238251,0.0004981830437722172,1.0,794.9285714285714,832.1,3882,0
82,0,1782179319.581605,0.0,1.0,807.3015873015873,855.0,3882,0
83,0,1782179390.9508994,0.00304374664484462,0.9994848016486347,808.1539682539682,850.6,3882,0
84,0,1782179462.3010483,2.403688144821577e-08,1.0,804.1888888888889,845.1,3882,0
85,0,1782179532.1766016,0.0007067218878461618,1.0,806.8000000000001,856.1,3882,0
86,0,1782179602.8824248,3.261726572548592e-06,1.0,812.8666666666667,857.6,3882,0
87,0,1782179674.0220242,0.00030721118597636695,1.0,807.3761904761905,856.8,3882,0
88,0,1782179745.28068,1.5433097770115958e-07,1.0,800.3539682539683,865.2,3882,0
89,0,1782179818.2335908,0.0004161764540581042,1.0,793.3555555555556,834.2,3882,0
90,0,1782179890.8248,2.9003724945551668e-08,1.0,810.0015873015873,857.9,3882,0
91,0,1782179962.3079367,0.00025447458017627137,1.0,798.4269841269842,843.0,3882,0
92,0,1782180036.749138,5.621573039410202e-06,1.0,792.3095238095239,840.7,3882,0
93,0,1782180106.8289154,0.0003103482185689856,1.0,799.9047619047619,844.2,3882,0
94,0,1782180177.6014464,3.7496753842384635e-05,1.0,801.2492063492062,847.5,3882,0
