round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
61,2,1782184953.2202528,2.122315835952759,0.6392857142857142,749.7733333333333,812.3,840,1
62,2,1782185021.4144664,18.616856411099434,0.5297619047619048,761.16,822.1,840,1
63,2,1782185089.808551,1.5451215267181397,0.6785714285714286,764.2733333333333,832.2,840,1
64,2,1782185157.6131394,71.31838031560183,0.530952380952381,761.8733333333333,826.6,840,1
65,2,1782185224.3017673,1.0030318342149258,0.8571428571428571,755.8266666666666,826.3,840,1
66,2,1782185310.098094,0.0007363306212037386,1.0,793.368253968254,840.3,3882,0
67,2,1782185384.6052992,0.005625841604036331,1.0,806.8761904761905,863.8,3882,0
68,2,1782185462.7085006,0.00010826101725762493,1.0,807.4571428571429,860.6,3882,0
69,2,1782185542.3156214,0.0013530138008307278,1.0,807.3904761904762,848.6,3882,0
70,2,1782185619.0107691,3.3785539479001615e-05,1.0,812.2873015873016,858.8,3882,0
71,2,1782185697.67365,0.0003508646184293273,1.0,804.3174603174604,851.0,3882,0
72,2,1782185774.724356,0.0001081125421953483,1.0,807.4412698412699,853.2,3882,0
73,2,1782185851.016302,1.8376110143954644e-05,1.0,793.0063492063492,835.6,3882,0
74,2,1782185930.1409154,0.00022709782521323523,1.0,804.9603174603175,845.8,3882,0
75,2,1782186008.0576339,0.00011347591194367182,1.0,798.1555555555556,845.0,3882,0
76,2,1782186085.0194933,1.896695727505409e-05,1.0,808.4015873015874,852.1,3882,0
77,2,1782186162.1136441,0.00011435005043043083,1.0,798.2190476190476,841.5,3882,0
78,2,1782186242.167562,1.0244209488104634e-07,1.0,798.8714285714286,840.4,3882,0
79,2,1782186321.2045145,0.0006757302723858507,1.0,793.015873015873,828.5,3882,0
80,2,1782186395.5156596,6.395164595366746e-06,1.0,795.9920634920635,838.4,3882,0
81,2,1782186474.3670077,4.914306333494857e-05,1.0,808.020634920635,863.4,3882,0
82,2,1782186550.7545469,2.939406686520654e-05,1.0,785.1999999999999,829.8,3882,0
83,2,1782186625.5189204,3.640332302334319e-05,1.0,799.6492063492063,840.2,3882,0
84,2,1782186706.3917081,6.903661608677799e-07,1.0,799.0253968253968,842.0,3882,0
85,2,1782186783.9766893,0.00013499553961612447,1.0,795.2238095238095,837.8,3882,0
86,2,1782186856.772541,2.160035635203511e-06,1.0,804.0507936507936,844.4,3882,0
87,2,1782186938.9866464,0.00013190669735906377,1.0,799.9698412698413,840.4,3882,0
88,2,1782187017.7704942,3.0511813483199056e-08,1.0,801.936507936508,847.2,3882,0
89,2,1782187097.3642874,2.0553416550701214e-05,1.0,791.5031746031746,832.7,3882,0
90,2,1782187175.8572454,2.79061259553898e-06,1.0,795.520634920635,848.9,3882,0
91,2,1782187254.544649,2.1287344321137203e-09,1.0,802.2349206349206,855.7,3882,0
92,2,1782187335.0109909,6.556731281719725e-05,1.0,805.9174603174604,847.9,3882,0
93,2,1782187412.9096003,3.959707998447111e-05,1.0,803.7380952380952,842.3,3882,0
94,2,1782187491.852078,6.583157077630485e-06,1.0,777.1349206349206,822.2,3882,0
95,2,1782187571.6537066,3.749176054462524e-05,1.0,799.6,840.0,3882,0
96,2,1782187646.364981,7.432337961500393e-06,1.0,803.7857142857143,853.0,3882,0
97,2,1782187726.625017,6.90527145672103e-06,1.0,796.1746031746031,852.5,3882,0
98,2,1782187802.4479887,1.644335617620055e-06,1.0,800.7634920634921,846.6,3882,0
99,2,1782187879.196438,5.895777600615321e-06,1.0,807.7619047619048,858.5,3882,0
