round,seq_num,is_outage,folder,crop_index,label,send_timestamp
0,237,0,normal,1515,0,1782432418.4998689
0,238,0,normal,1195,0,1782432418.5514514
0,239,0,normal,1095,0,1782432418.6152365
0,240,0,normal,2000,2,1782432418.671859
0,241,0,normal,1219,0,1782432418.7210727
0,242,0,normal,1686,0,1782432418.7682757
0,243,0,normal,1303,0,1782432418.8134468
0,244,0,normal,0,1,1782432418.8560085
0,245,0,normal,1770,2,1782432418.899279
0,246,0,normal,259,1,1782432418.9693482
0,247,0,normal,521,2,1782432419.0127475
0,248,0,normal,803,0,1782432419.0558124
0,249,0,normal,536,2,1782432419.1034184
0,250,0,normal,748,0,1782432419.1486561
0,251,0,normal,378,2,1782432419.1979456
0,252,0,normal,28,1,1782432419.2438354
0,253,0,normal,1669,0,1782432419.2900603
0,254,0,normal,1511,0,1782432419.3444142
0,255,0,normal,212,1,1782432419.3970602
0,256,0,normal,1902,2,1782432419.4476995
0,257,0,normal,1817,2,1782432419.4913256
0,258,0,normal,1731,2,1782432419.5389857
0,259,0,normal,422,2,1782432419.583527
0,260,0,normal,551,2,1782432419.628267
0,261,0,normal,1652,0,1782432419.6856675
0,262,0,normal,1445,0,1782432419.731425
0,263,0,normal,1561,0,1782432419.7737882
0,264,0,normal,1675,0,1782432419.8154194
0,265,0,normal,1112,0,1782432419.8583639
0,266,0,normal,1699,0,1782432419.9136076
0,267,0,normal,889,0,1782432419.9595826
0,268,0,normal,386,2,1782432420.0052102
0,269,0,normal,330,2,1782432420.0580847
0,270,0,normal,99,1,1782432420.1066828
0,271,0,normal,1892,2,1782432420.150331
0,272,0,normal,309,0,1782432420.1923606
0,273,0,normal,1564,0,1782432420.2547455
0,274,0,normal,1740,2,1782432420.3040116
0,275,0,normal,828,0,1782432420.354908
0,276,0,normal,1380,0,1782432420.419354
0,277,0,normal,657,2,1782432420.468071
0,278,0,normal,1510,0,1782432420.515042
0,279,0,normal,835,0,1782432420.5579305
0,280,0,normal,946,0,1782432420.6025467
0,281,0,normal,1307,0,1782432420.6563883
0,282,0,normal,999,0,1782432420.7094495
0,283,0,normal,1153,0,1782432420.7673657
0,284,0,normal,724,2,1782432420.8137584
0,285,0,normal,863,0,1782432420.8694909
0,286,0,normal,1974,2,1782432420.9178982
0,287,0,normal,480,2,1782432420.9617488
0,288,0,normal,1598,0,1782432421.0227106
0,289,0,normal,51,1,1782432421.065367
0,290,0,normal,649,2,1782432421.1238186
0,291,0,normal,1882,2,1782432421.1795752
0,292,0,normal,228,1,1782432421.2203786
0,293,0,normal,1602,0,1782432421.269375
0,294,0,normal,1318,0,1782432421.318547
0,295,0,normal,1298,0,1782432421.3644378
0,296,0,normal,1529,0,1782432421.4159825
0,297,0,normal,1122,0,1782432421.462055
0,298,0,normal,38,1,1782432421.5034804
0,299,0,normal,1614,0,1782432421.5680373
0,300,0,normal,1694,0,1782432421.6243737
0,301,0,normal,190,1,1782432421.6740465
0,302,0,normal,838,0,1782432421.731076
0,303,0,normal,1294,0,1782432421.7745152
0,304,0,normal,1640,0,1782432421.8278131
0,305,0,normal,763,0,1782432421.8723958
0,306,0,normal,1765,2,1782432421.9143548
0,307,0,normal,1040,0,1782432421.9687018
0,308,0,normal,497,2,1782432422.010522
0,309,0,normal,87,1,1782432422.0571678
0,310,0,normal,67,1,1782432422.1156702
0,311,0,normal,1368,0,1782432422.169351
0,312,0,normal,446,2,1782432422.2153106
0,313,0,normal,1252,0,1782432422.2736046
0,314,0,normal,278,1,1782432422.3283634
0,315,0,normal,992,0,1782432422.3730597
0,316,0,normal,261,1,1782432422.4154243
0,317,0,normal,1527,0,1782432422.4744065
0,318,0,normal,295,0,1782432422.5163949
0,319,0,normal,1197,0,1782432422.5666924
0,320,0,normal,621,2,1782432422.6273277
0,321,0,normal,993,0,1782432422.6716995
0,322,0,normal,155,1,1782432422.7203465
0,323,0,normal,293,0,1782432422.7640166
0,324,0,normal,310,0,1782432422.8084607
0,325,0,normal,515,2,1782432422.860585
0,326,0,normal,214,1,1782432422.911516
0,327,0,normal,1272,0,1782432422.9562116
0,328,0,normal,1285,0,1782432423.0013635
0,329,0,normal,1644,0,1782432423.0455432
0,330,0,normal,655,2,1782432423.0962052
0,331,0,normal,1402,0,1782432423.1371484
0,332,0,normal,397,2,1782432423.1895373
0,333,0,normal,1311,0,1782432423.2356703
0,334,0,normal,1424,0,1782432423.2794747
0,335,0,normal,688,2,1782432423.325542
0,336,0,normal,797,0,1782432423.369264
0,337,0,normal,609,2,1782432423.4305542
0,338,0,normal,1759,2,1782432423.476664
0,339,0,normal,1883,2,1782432423.5223916
0,340,0,normal,1753,2,1782432423.5675082
0,341,0,normal,1712,0,1782432423.6213076
0,342,0,normal,1089,0,1782432423.6753383
0,343,0,normal,1057,0,1782432423.7305698
0,344,0,normal,810,0,1782432423.7840028
0,345,0,normal,1746,2,1782432423.8265715
0,346,0,normal,1398,0,1782432423.8796976
0,347,0,normal,305,0,1782432423.9296405
0,348,0,normal,1622,0,1782432423.9723287
0,349,0,normal,1435,0,1782432424.025828
1,350,0,normal,1411,0,1782432428.9304929
1,351,0,normal,566,2,1782432428.9794612
1,352,0,normal,1225,0,1782432429.022761
1,353,0,normal,793,0,1782432429.0679429
1,354,0,normal,1087,0,1782432429.1115184
1,355,0,normal,1923,2,1782432429.1729789
1,356,0,normal,361,2,1782432429.2237177
1,357,0,normal,61,1,1782432429.2714674
1,358,0,normal,1975,2,1782432429.3223708
1,359,0,normal,458,2,1782432429.378096
1,360,0,normal,1044,0,1782432429.446899
1,361,0,normal,1686,0,1782432429.4901655
1,362,0,normal,255,1,1782432429.5414047
1,363,0,normal,1202,0,1782432429.5837114
1,364,0,normal,1720,0,1782432429.6303718
1,365,0,normal,1790,2,1782432429.6844897
1,366,0,normal,1484,0,1782432429.7310965
1,367,0,normal,1750,2,1782432429.7753503
1,368,0,normal,1472,0,1782432429.838287
1,369,0,normal,1714,0,1782432429.8926103
1,370,0,normal,924,0,1782432429.9383633
1,371,0,normal,507,2,1782432429.982046
1,372,0,normal,1241,0,1782432430.0231533
1,373,0,normal,767,0,1782432430.0693085
1,374,0,normal,509,2,1782432430.1188624
1,375,0,normal,1708,0,1782432430.193057
1,376,0,normal,1938,2,1782432430.244928
1,377,0,normal,775,0,1782432430.2948775
1,378,0,normal,1718,0,1782432430.3463554
1,379,0,normal,857,0,1782432430.398487
1,380,0,normal,1639,0,1782432430.442792
1,381,0,normal,1814,2,1782432430.4875567
1,382,0,normal,1017,0,1782432430.5385437
1,383,0,normal,827,0,1782432430.6012967
1,384,0,normal,1957,2,1782432430.6663783
1,385,0,normal,1945,2,1782432430.7169206
1,386,0,normal,438,2,1782432430.7611945
1,387,0,normal,1529,0,1782432430.8031778
1,388,0,normal,1465,0,1782432430.8698583
1,389,0,normal,488,2,1782432430.9190257
1,390,0,normal,1412,0,1782432430.9669294
1,391,0,normal,1832,2,1782432431.009457
1,392,0,normal,1533,0,1782432431.0532203
1,393,0,normal,531,2,1782432431.0986319
1,394,0,normal,161,1,1782432431.1415727
1,395,0,normal,19,1,1782432431.187324
1,396,0,normal,1878,2,1782432431.2485075
1,397,0,normal,1652,0,1782432431.3231688
1,398,0,normal,1632,0,1782432431.3933468
1,399,0,normal,838,0,1782432431.4658673
1,400,0,normal,271,1,1782432431.5154696
1,401,0,normal,1541,0,1782432431.5584302
1,402,0,normal,387,2,1782432431.610681
1,403,0,normal,1072,0,1782432431.6528337
1,404,0,normal,1522,0,1782432431.7260365
1,405,0,normal,798,0,1782432431.7679505
1,406,0,normal,1217,0,1782432431.8095238
1,407,0,normal,943,0,1782432431.8591356
1,408,0,normal,829,0,1782432431.9021816
1,409,0,normal,698,2,1782432431.9526036
1,410,0,normal,601,2,1782432432.022784
1,411,0,normal,333,2,1782432432.0684202
1,412,0,normal,356,2,1782432432.119651
1,413,0,normal,703,2,1782432432.1693757
1,414,0,normal,135,1,1782432432.213839
1,415,0,normal,1827,2,1782432432.258063
1,416,0,normal,196,1,1782432432.3047261
1,417,0,normal,1391,0,1782432432.3583639
1,418,0,normal,1940,2,1782432432.408899
1,419,0,normal,1669,0,1782432432.465214
1,420,0,normal,254,1,1782432432.5094252
1,421,0,normal,1705,0,1782432432.551399
1,422,0,normal,1035,0,1782432432.6028497
1,423,0,normal,78,1,1782432432.6669312
1,424,0,normal,37,1,1782432432.7203765
1,425,0,normal,55,1,1782432432.7740014
1,426,0,normal,1095,0,1782432432.8212328
1,427,0,normal,1807,2,1782432432.8656955
1,428,0,normal,1048,0,1782432432.9109302
1,429,0,normal,405,2,1782432432.9686275
1,430,0,normal,103,1,1782432433.0104635
1,431,0,normal,1243,0,1782432433.0605245
1,432,0,normal,785,0,1782432433.1043975
1,433,0,normal,604,2,1782432433.149048
1,434,0,normal,1650,0,1782432433.1943214
1,435,0,normal,527,2,1782432433.2393463
1,436,0,normal,350,2,1782432433.2890635
1,437,0,normal,1352,0,1782432433.3317406
1,438,0,normal,124,1,1782432433.3754153
1,439,0,normal,1933,2,1782432433.4234092
1,440,0,normal,1565,0,1782432433.481403
1,441,0,normal,470,2,1782432433.5334115
1,442,0,normal,1819,2,1782432433.583585
1,443,0,normal,1102,0,1782432433.626259
1,444,0,normal,1928,2,1782432433.67196
1,445,0,normal,1618,0,1782432433.7242415
1,446,0,normal,687,2,1782432433.7708793
1,447,0,normal,1758,2,1782432433.814339
1,448,0,normal,544,2,1782432433.8638504
1,449,0,normal,1999,2,1782432433.908514
1,450,0,normal,95,1,1782432433.950999
1,451,0,normal,1216,0,1782432434.0005453
1,452,0,normal,801,0,1782432434.047591
1,453,0,normal,576,2,1782432434.0929258
1,454,0,normal,317,0,1782432434.1392293
1,455,0,normal,1477,0,1782432434.1839612
1,456,0,normal,635,2,1782432434.2275274
1,457,0,normal,1074,0,1782432434.2716987
1,458,0,normal,560,2,1782432434.3380897
1,459,0,normal,1702,0,1782432434.4023032
1,460,0,normal,802,0,1782432434.4484048
1,461,0,normal,1408,0,1782432434.492233
1,462,0,normal,975,0,1782432434.5431738
1,463,0,normal,795,0,1782432434.5878584
1,464,0,normal,1869,2,1782432434.635321
1,465,0,normal,1436,0,1782432434.6866705
1,466,0,normal,1149,0,1782432434.7390213
1,467,0,normal,1622,0,1782432434.7820318
1,468,0,normal,1776,2,1782432434.8284798
1,469,0,normal,1691,0,1782432434.8767312
1,470,0,normal,1943,2,1782432434.9254506
1,471,0,normal,328,2,1782432434.9745948
1,472,0,normal,1479,0,1782432435.017588
1,473,0,normal,1576,0,1782432435.0700874
1,474,0,normal,1488,0,1782432435.1153018
1,475,0,normal,1715,0,1782432435.1585944
1,476,0,normal,1562,0,1782432435.2113802
1,477,0,normal,623,2,1782432435.2600768
1,478,0,normal,364,2,1782432435.3147988
1,479,0,normal,1813,2,1782432435.3684628
1,480,0,normal,1286,0,1782432435.4134476
1,481,0,normal,812,0,1782432435.45554
1,482,0,normal,520,2,1782432435.507003
1,483,0,normal,1121,0,1782432435.5548034
1,484,0,normal,1466,0,1782432435.6239731
1,485,0,normal,974,0,1782432435.6676373
1,486,0,normal,1742,2,1782432435.7084668
1,487,0,normal,270,1,1782432435.7532692
1,488,0,normal,897,0,1782432435.8005166
1,489,0,normal,967,0,1782432435.8499782
1,490,0,normal,2006,2,1782432435.911084
1,491,0,normal,1613,0,1782432435.9822645
1,492,0,normal,63,1,1782432436.0262334
1,493,0,normal,226,1,1782432436.0770738
1,494,0,normal,1674,0,1782432436.1213496
1,495,0,normal,1014,0,1782432436.1676767
1,496,0,normal,805,0,1782432436.2200952
1,497,0,normal,1735,2,1782432436.2802765
1,498,0,normal,409,2,1782432436.32756
1,499,0,normal,423,2,1782432436.38593
1,500,0,normal,1780,2,1782432436.4269838
1,501,0,normal,1229,0,1782432436.4723523
1,502,0,normal,1640,0,1782432436.515627
1,503,0,normal,269,1,1782432436.5604703
1,504,0,normal,9,1,1782432436.602505
1,505,0,normal,1300,0,1782432436.6492207
1,506,0,normal,1050,0,1782432436.692379
1,507,0,normal,143,1,1782432436.737864
1,508,0,normal,71,1,1782432436.7882395
1,509,0,normal,299,0,1782432436.830255
1,510,0,normal,343,2,1782432436.888218
1,511,0,normal,818,0,1782432436.942637
1,512,0,normal,1004,0,1782432437.0026543
1,513,0,normal,1866,2,1782432437.0510447
1,514,0,normal,338,2,1782432437.0976236
1,515,0,normal,904,0,1782432437.1466022
1,516,0,normal,541,2,1782432437.1953497
1,517,0,normal,949,0,1782432437.2616494
1,518,0,normal,1117,0,1782432437.3183732
1,519,0,normal,1701,0,1782432437.3655272
1,520,0,normal,370,2,1782432437.438195
1,521,0,normal,1719,0,1782432437.494971
1,522,0,normal,1379,0,1782432437.537589
1,523,0,normal,1862,2,1782432437.5913057
1,524,0,normal,676,2,1782432437.6391935
1,525,0,normal,1963,2,1782432437.687986
1,526,0,normal,1494,0,1782432437.7393627
1,527,0,normal,1660,0,1782432437.792929
1,528,0,normal,1313,0,1782432437.8366578
1,529,0,normal,879,0,1782432437.8817828
1,530,0,normal,131,1,1782432437.9289508
1,531,0,normal,1462,0,1782432437.9765701
1,532,0,normal,62,1,1782432438.0195627
1,533,0,normal,1518,0,1782432438.073938
1,534,0,normal,998,0,1782432438.1157668
1,535,0,normal,395,2,1782432438.162873
1,536,0,normal,1263,0,1782432438.212132
1,537,0,normal,596,2,1782432438.2696218
1,538,0,normal,79,1,1782432438.3207424
1,539,0,normal,1913,2,1782432438.3854566
1,540,0,normal,648,2,1782432438.433048
1,541,0,normal,1206,0,1782432438.480569
1,542,0,normal,98,1,1782432438.527637
1,543,0,normal,491,2,1782432438.5709076
1,544,0,normal,1515,0,1782432438.616243
1,545,0,normal,1054,0,1782432438.6602497
1,546,0,normal,989,0,1782432438.7216425
1,547,0,normal,1537,0,1782432438.7672095
1,548,0,normal,1699,0,1782432438.8096128
1,549,0,normal,711,2,1782432438.8521814
1,550,0,normal,185,1,1782432438.8961928
1,551,0,normal,1364,0,1782432438.9385774
1,552,0,normal,1880,2,1782432438.9948928
1,553,0,normal,1663,0,1782432439.0445013
1,554,0,normal,2003,2,1782432439.0910199
1,555,0,normal,1657,0,1782432439.1460636
1,556,0,normal,834,0,1782432439.2098892
1,557,0,normal,742,0,1782432439.2759738
1,558,0,normal,1829,2,1782432439.3326433
1,559,0,normal,1949,2,1782432439.3970919
1,560,0,normal,1507,0,1782432439.4425032
1,561,0,normal,1729,2,1782432439.4882815
1,562,0,normal,1825,2,1782432439.5340264
1,563,0,normal,808,0,1782432439.57715
1,564,0,normal,1001,0,1782432439.6229048
1,565,0,normal,1186,0,1782432439.6902456
1,566,0,normal,1966,2,1782432439.7402577
1,567,0,normal,1501,0,1782432439.7860887
1,568,0,normal,1380,0,1782432439.8384151
1,569,0,normal,615,2,1782432439.8818922
1,570,0,normal,1964,2,1782432439.9351203
1,571,0,normal,389,2,1782432439.984761
1,572,0,normal,330,2,1782432440.029164
1,573,0,normal,106,1,1782432440.0716658
1,574,0,normal,1427,0,1782432440.1168115
1,575,0,normal,1473,0,1782432440.1642745
1,576,0,normal,1655,0,1782432440.2087073
1,577,0,normal,1112,0,1782432440.2601864
1,578,0,normal,761,0,1782432440.3053122
1,579,0,normal,1532,0,1782432440.3527691
1,580,0,normal,561,2,1782432440.3985014
1,581,0,normal,528,2,1782432440.4492688
1,582,0,normal,1590,0,1782432440.4972289
1,583,0,normal,1280,0,1782432440.5460908
1,584,0,normal,1407,0,1782432440.589036
1,585,0,normal,1344,0,1782432440.639838
1,586,0,normal,1867,2,1782432440.6852875
1,587,0,normal,1077,0,1782432440.728821
1,588,0,normal,657,2,1782432440.7745829
1,589,0,normal,620,2,1782432440.8292782
1,590,0,normal,799,0,1782432440.875198
1,591,0,normal,1175,0,1782432440.9274037
1,592,0,normal,719,2,1782432440.9749565
1,593,0,normal,1064,0,1782432441.0235918
1,594,0,normal,2001,2,1782432441.0759134
1,595,0,normal,1732,2,1782432441.1227243
1,596,0,normal,613,2,1782432441.182318
1,597,0,normal,895,0,1782432441.2244465
1,598,0,normal,1213,0,1782432441.280901
1,599,0,normal,69,1,1782432441.3256757
1,600,0,normal,397,2,1782432441.3868852
1,601,0,normal,351,2,1782432441.434079
1,602,0,normal,462,2,1782432441.4923205
1,603,0,normal,1483,0,1782432441.5429907
1,604,0,normal,791,0,1782432441.5989952
1,605,0,normal,212,1,1782432441.6530206
1,606,0,normal,1706,0,1782432441.7074463
1,607,0,normal,1144,0,1782432441.7502925
1,608,0,normal,851,0,1782432441.79488
1,609,0,normal,398,2,1782432441.8410845
1,610,0,normal,709,2,1782432441.9062808
1,611,0,normal,908,0,1782432441.9512343
1,612,0,normal,154,1,1782432441.9977686
1,613,0,normal,728,0,1782432442.041469
1,614,0,normal,1546,0,1782432442.1002297
1,615,0,normal,753,0,1782432442.1576502
1,616,0,normal,584,2,1782432442.2167518
1,617,0,normal,660,2,1782432442.2635639
1,618,0,normal,638,2,1782432442.3117542
1,619,0,normal,1803,2,1782432442.3574502
1,620,0,normal,1311,0,1782432442.401593
1,621,0,normal,1831,2,1782432442.460507
1,622,0,normal,832,0,1782432442.5061784
1,623,0,normal,1988,2,1782432442.565009
1,624,0,normal,1205,0,1782432442.6059864
