round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
26,2,1782175756.940728,0.00014233290658292302,1.0,752.2098039215687,851.9,9705,0
27,2,1782175829.6248217,0.0,1.0,771.3856209150326,849.4,9705,0
28,2,1782175901.9704,5.432088881591833e-06,1.0,770.1967320261439,859.2,9705,0
29,2,1782175973.4680343,3.433108361864542e-09,1.0,768.3522875816993,853.6,9705,0
30,2,1782176044.6078796,0.00016014776295101982,1.0,766.9692810457517,849.0,9705,0
31,2,1782176076.0535123,0.0,1.0,747.0533333333333,820.0,831,1
32,2,1782176120.3597033,1.9297081621116873e-05,1.0,757.1666666666666,815.7,831,1
33,2,1782176166.01368,1.948605149770799e-06,1.0,756.6800000000001,829.9,831,1
34,2,1782176211.1784854,1.0123800510064562e-05,1.0,770.1133333333333,836.9,831,1
35,2,1782176255.7895117,5.750332676512926e-06,1.0,764.0266666666666,839.9,831,1
36,2,1782176300.1011977,9.934713580150855e-06,1.0,757.9266666666666,838.2,831,1
37,2,1782176344.20665,6.705515431804088e-09,1.0,759.7,827.6,831,1
38,2,1782176389.1615872,9.520822014843499e-05,1.0,748.6533333333333,826.6,831,1
39,2,1782176432.395675,0.0,1.0,745.24,819.2,831,1
40,2,1782176478.7563176,0.0005258800642252481,1.0,760.3533333333332,833.4,831,1
41,2,1782176523.742045,0.0,1.0,756.0266666666666,828.1,831,1
42,2,1782176607.4767077,2.1341158072520643e-05,1.0,774.2535947712419,854.5,9705,0
43,2,1782176677.9938607,0.0,1.0,762.9039215686274,846.4,9705,0
44,2,1782176751.158214,0.000671028540191218,0.999896960329727,751.3836601307189,857.6,9705,0
45,2,1782176823.863236,0.0,1.0,761.645751633987,846.2,9705,0
46,2,1782176893.647011,3.3465675014346656e-06,1.0,758.9588235294118,849.1,9705,0
47,2,1782176963.986293,1.5796756611718104e-07,1.0,779.318954248366,854.8,9705,0
48,2,1782177037.8171422,7.429221152834798e-05,1.0,764.1274509803922,840.5,9705,0
49,2,1782177108.1092465,6.939238551964599e-09,1.0,750.4777777777778,851.0,9705,0
50,2,1782177180.5292888,0.0003153527432482774,0.999896960329727,758.7026143790849,852.9,9705,0
51,2,1782177254.1514876,2.191345353540943e-09,1.0,769.9797385620915,845.0,9705,0
52,2,1782177324.128611,2.3637147024804197e-05,1.0,764.1718954248366,847.6,9705,0
53,2,1782177398.6318142,9.353002251773457e-08,1.0,749.7496732026143,855.2,9705,0
54,2,1782177472.2995908,3.114986584121074e-05,1.0,746.7503267973857,853.8,9705,0
55,2,1782177542.9931264,8.765382319757455e-10,1.0,749.0522875816994,840.1,9705,0
56,2,1782177604.132722,0.000691409936110836,0.999896960329727,737.2117647058823,817.6,9705,0
57,2,1782177663.7987869,0.03619958923250113,0.9929933024214322,730.5522875816994,834.8,9705,0
58,2,1782177723.5289514,1.9624284729044484e-07,1.0,743.3130718954249,825.6,9705,0
59,2,1782177785.7239134,0.014534176608197164,0.9985574446161772,739.5202614379085,811.5,9705,0
60,2,1782177845.8198597,1.746815550595104e-09,1.0,735.9581699346405,830.3,9705,0
61,2,1782177908.9327188,0.01904578342615137,0.9991756826378155,742.343137254902,818.3,9705,0
62,2,1782177967.2560763,3.930679536279671e-07,1.0,745.9705882352941,833.8,9705,0
63,2,1782178030.4039407,0.026607473927337068,0.9957753735188047,732.4196078431372,833.1,9705,0
64,2,1782178091.9517221,2.8240377221913473e-05,1.0,730.1202614379084,836.8,9705,0
65,2,1782178155.525824,0.0029214873255275107,1.0,730.5104575163399,831.4,9705,0
66,2,1782178215.1601057,2.070370812303289e-05,1.0,744.556862745098,839.3,9705,0
67,2,1782178276.7781625,0.007045986317213703,0.9997939206594539,750.7183006535947,823.0,9705,0
68,2,1782178338.7473028,1.5939556657205842e-05,1.0,723.7954248366013,833.0,9705,0
69,2,1782178400.8151913,0.11927963907337404,0.9922720247295209,701.2398692810457,812.3,9705,0
70,2,1782178473.292695,3.179121558578013e-05,1.0,762.381045751634,840.4,9705,0
71,2,1782178542.654875,2.3602581353766344e-05,1.0,762.3627450980392,851.0,9705,0
72,2,1782178615.6686604,1.471313383328168e-07,1.0,740.5555555555555,847.7,9705,0
73,2,1782178688.9019346,1.671544264934032e-05,1.0,755.9411764705883,849.9,9705,0
74,2,1782178760.590976,0.0,1.0,768.7065359477125,853.1,9705,0
75,2,1782178831.7914674,8.429910760206243e-05,1.0,764.5333333333334,855.1,9705,0
76,2,1782178902.3912354,6.939263651712587e-10,1.0,775.1470588235294,842.3,9705,0
77,2,1782178974.3983543,4.861397572197181e-05,1.0,779.6411764705882,846.8,9705,0
78,2,1782179045.743408,2.5200464111988227e-09,1.0,767.1660130718953,859.7,9705,0
79,2,1782179116.4203672,8.011305581453966e-05,1.0,763.8281045751634,835.3,9705,0
80,2,1782179188.4214811,3.17738965552371e-08,1.0,770.8320261437908,847.7,9705,0
