round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
0,1,1782174180.3223438,0.9717448558658361,0.8958559864685273,740.5871212121212,840.0,8277,0
1,1,1782174251.5808587,1.0824846804819324,0.8974266038419717,763.2719696969697,836.8,8277,0
2,1,1782174322.8872726,0.9597621294246479,0.8987555877733479,767.660606060606,842.3,8277,0
3,1,1782174396.5518267,0.9163743833248517,0.9027425395674762,771.915909090909,841.3,8277,0
4,1,1782174436.9418054,2.892749916024887e-05,1.0,768.7047619047619,826.7,1281,1
5,1,1782174486.9710884,0.0,1.0,778.1238095238095,846.0,1281,1
6,1,1782174536.6890967,0.0,1.0,768.9857142857143,818.0,1281,1
7,1,1782174586.7867515,0.0,1.0,774.2666666666667,836.8,1281,1
8,1,1782174638.7165797,0.0,1.0,763.2333333333333,825.6,1281,1
9,1,1782174688.308009,0.0,1.0,773.8761904761905,838.5,1281,1
10,1,1782174740.8273058,0.0,1.0,766.8238095238095,826.4,1281,1
11,1,1782174791.3082292,0.0,1.0,768.0142857142857,816.1,1281,1
12,1,1782174838.4710097,0.0,1.0,778.3857142857144,843.1,1281,1
13,1,1782174889.085613,0.0,1.0,779.0333333333334,833.3,1281,1
14,1,1782174938.2555914,0.0,1.0,730.7285714285714,822.9,1281,1
15,1,1782174989.7628376,0.0,1.0,772.347619047619,844.1,1281,1
16,1,1782175040.8395445,0.0,1.0,783.7809523809525,843.3,1281,1
17,1,1782175090.7071395,0.0,1.0,777.8095238095239,837.8,1281,1
18,1,1782175177.3788857,1.5056951926513151,0.8964600700736982,785.1795454545454,871.5,8277,0
19,1,1782175249.2228148,0.7902273562821475,0.9031049897305787,775.4166666666666,850.6,8277,0
20,1,1782175319.9322674,3.3728424781425432,0.8959768031895614,781.2068181818182,853.9,8277,0
21,1,1782175391.2586877,0.8883497124876488,0.9003262051467923,779.0431818181818,856.5,8277,0
22,1,1782175465.5738404,0.805808646265756,0.9067294913616044,778.7537878787879,859.3,8277,0
23,1,1782175537.5921156,0.7563045580278743,0.9111997100398695,793.4189393939395,870.9,8277,0
24,1,1782175610.6308103,0.5346839308622293,0.9288389513108615,781.6636363636364,851.4,8277,0
25,1,1782175683.1317112,1.0465684744783423,0.9086625588981515,782.3590909090908,852.4,8277,0
26,1,1782175754.4614997,0.44295482676137576,0.9376585719463574,772.1719696969697,849.5,8277,0
27,1,1782175828.914131,1.8666200424459847,0.9145825782288268,775.6999999999999,844.6,8277,0
28,1,1782175901.6255107,0.5521087885664945,0.9236438323063912,773.8765151515152,861.9,8277,0
29,1,1782175974.0268583,0.5902931244027886,0.9324634529418871,760.5962121212121,849.4,8277,0
30,1,1782176043.9350882,0.29607437779618934,0.9560227135435544,770.9628787878788,840.2,8277,0
31,1,1782176090.458737,1.3992247331718153,0.9241270991905279,698.6568181818182,825.7,8277,0
