seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
0,normal,1321,0,1782430109.0815244,0.0
1,normal,1632,0,1782430109.1426888,0.06116437911987305
2,normal,913,0,1782430109.1861095,0.04342079162597656
3,normal,654,2,1782430109.2286735,0.04256391525268555
4,normal,510,2,1782430109.2910364,0.0623629093170166
5,normal,700,2,1782430109.336291,0.04525470733642578
6,normal,831,0,1782430109.387817,0.05152583122253418
7,normal,491,2,1782430109.4326634,0.044846534729003906
8,normal,276,1,1782430109.492209,0.05954551696777344
9,normal,6,1,1782430109.5452178,0.0530087947845459
10,normal,945,0,1782430109.5958211,0.050603389739990234
11,normal,856,0,1782430109.6366456,0.04082441329956055
12,normal,1600,0,1782430109.6779952,0.04134964942932129
13,normal,827,0,1782430109.7255118,0.047516584396362305
14,normal,452,2,1782430109.775643,0.05013132095336914
15,normal,1195,0,1782430109.8225446,0.04690146446228027
16,normal,352,2,1782430109.876036,0.05349135398864746
17,normal,1237,0,1782430109.9364426,0.06040668487548828
18,normal,1592,0,1782430110.0032895,0.06684684753417969
19,normal,782,0,1782430110.0512302,0.047940731048583984
20,normal,501,2,1782430110.1055155,0.054285287857055664
21,normal,1984,2,1782430110.152217,0.04670143127441406
22,normal,1664,0,1782430110.1997619,0.04754495620727539
23,normal,227,1,1782430110.252068,0.052306175231933594
24,normal,134,1,1782430110.2992003,0.047132253646850586
25,normal,1989,2,1782430110.345239,0.04603862762451172
26,normal,927,0,1782430110.4121,0.06686115264892578
27,normal,1441,0,1782430110.4702208,0.0581207275390625
28,normal,805,0,1782430110.512057,0.04183626174926758
29,normal,1718,0,1782430110.5537632,0.041706085205078125
30,normal,224,1,1782430110.6074731,0.053709983825683594
31,normal,1108,0,1782430110.6522002,0.04472708702087402
32,normal,1065,0,1782430110.6988406,0.04664039611816406
33,normal,187,1,1782430110.7426608,0.04382014274597168
34,normal,146,1,1782430110.7883954,0.04573464393615723
35,normal,34,1,1782430110.8363326,0.04793715476989746
36,normal,519,2,1782430110.8903713,0.05403876304626465
37,normal,37,1,1782430110.956109,0.06573772430419922
38,normal,1740,2,1782430111.0052156,0.049106597900390625
39,normal,66,1,1782430111.0503693,0.04515361785888672
40,normal,1210,0,1782430111.0947406,0.04437136650085449
41,normal,1446,0,1782430111.1436706,0.04892992973327637
42,normal,841,0,1782430111.1987407,0.05507016181945801
43,normal,1346,0,1782430111.251103,0.05236220359802246
44,normal,1644,0,1782430111.2964993,0.04539632797241211
45,normal,881,0,1782430111.3533154,0.05681610107421875
46,normal,1698,0,1782430111.3966062,0.04329085350036621
47,normal,817,0,1782430111.4422421,0.04563593864440918
48,normal,1763,2,1782430111.4960697,0.053827524185180664
49,normal,1145,0,1782430111.5496004,0.05353069305419922
50,normal,1958,2,1782430111.5972989,0.0476984977722168
51,normal,1223,0,1782430111.649871,0.05257225036621094
52,normal,1814,2,1782430111.7078083,0.0579371452331543
53,normal,1222,0,1782430111.7572248,0.049416542053222656
54,normal,1394,0,1782430111.804657,0.04743218421936035
55,normal,1708,0,1782430111.8786306,0.0739736557006836
56,normal,825,0,1782430111.9231963,0.044565677642822266
57,normal,1775,2,1782430111.966689,0.043492794036865234
58,normal,1392,0,1782430112.0146492,0.04796004295349121
59,normal,728,0,1782430112.0553994,0.04075026512145996
60,normal,823,0,1782430112.1006057,0.045206308364868164
61,normal,1429,0,1782430112.1500218,0.04941606521606445
62,normal,1487,0,1782430112.1986613,0.048639535903930664
63,normal,934,0,1782430112.2465184,0.047857046127319336
64,normal,1277,0,1782430112.293837,0.04731869697570801
65,normal,497,2,1782430112.341805,0.04796791076660156
66,normal,198,1,1782430112.3879447,0.04613971710205078
67,normal,890,0,1782430112.4318151,0.04387044906616211
68,normal,402,2,1782430112.482919,0.051103830337524414
69,normal,333,2,1782430112.5395808,0.05666184425354004
70,normal,523,2,1782430112.5836706,0.04408979415893555
71,normal,660,2,1782430112.6265862,0.04291558265686035
72,normal,734,0,1782430112.6760707,0.0494844913482666
73,normal,1785,2,1782430112.733397,0.057326316833496094
74,normal,1899,2,1782430112.7810297,0.047632694244384766
75,normal,1907,2,1782430112.825886,0.04485630989074707
76,normal,683,2,1782430112.8995605,0.07367444038391113
77,normal,1046,0,1782430112.9528017,0.05324125289916992
78,normal,106,1,1782430113.0006373,0.047835588455200195
79,normal,478,2,1782430113.0480876,0.04745030403137207
80,normal,1042,0,1782430113.095053,0.04696536064147949
81,normal,1829,2,1782430113.144203,0.04914999008178711
82,normal,1349,0,1782430113.1866705,0.042467594146728516
83,normal,1967,2,1782430113.2366116,0.049941062927246094
84,normal,1026,0,1782430113.3076077,0.07099604606628418
85,normal,1347,0,1782430113.3494117,0.04180407524108887
86,normal,712,2,1782430113.3922544,0.04284262657165527
87,normal,219,1,1782430113.4405725,0.04831814765930176
88,normal,1495,0,1782430113.485456,0.04488348960876465
89,normal,252,1,1782430113.5295937,0.04413771629333496
90,normal,589,2,1782430113.5783093,0.04871559143066406
91,normal,1645,0,1782430113.6235511,0.0452418327331543
92,normal,1105,0,1782430113.6824408,0.05888962745666504
93,normal,401,2,1782430113.7240925,0.04165172576904297
94,normal,1167,0,1782430113.7674673,0.04337477684020996
95,normal,1610,0,1782430113.8113108,0.04384350776672363
96,normal,446,2,1782430113.8542867,0.04297590255737305
97,normal,978,0,1782430113.9055738,0.051287174224853516
98,normal,814,0,1782430113.9479806,0.04240679740905762
99,normal,855,0,1782430113.9986057,0.05062508583068848
100,normal,1799,2,1782430114.0403473,0.04174160957336426
101,normal,1004,0,1782430114.1019418,0.061594486236572266
102,normal,835,0,1782430114.1459045,0.043962717056274414
103,normal,820,0,1782430114.1897042,0.043799638748168945
104,normal,840,0,1782430114.2405672,0.050863027572631836
105,normal,193,1,1782430114.2814438,0.04087662696838379
106,normal,1247,0,1782430114.3403902,0.05894637107849121
107,normal,926,0,1782430114.3850355,0.04464530944824219
108,normal,103,1,1782430114.4317534,0.04671788215637207
109,normal,1082,0,1782430114.476334,0.044580698013305664
110,normal,246,1,1782430114.519431,0.04309701919555664
111,normal,629,2,1782430114.5645406,0.04510951042175293
112,normal,1344,0,1782430114.6150527,0.050512075424194336
113,normal,398,2,1782430114.6634266,0.04837393760681152
114,normal,821,0,1782430114.7149003,0.05147361755371094
115,normal,1072,0,1782430114.7615073,0.046607017517089844
116,normal,1244,0,1782430114.8108,0.049292802810668945
117,normal,1864,2,1782430114.8529637,0.04216361045837402
118,normal,698,2,1782430114.9135394,0.06057572364807129
119,normal,785,0,1782430114.9549053,0.041365861892700195
120,normal,1566,0,1782430115.0011117,0.04620647430419922
121,normal,867,0,1782430115.0411758,0.040064096450805664
122,normal,556,2,1782430115.1042285,0.06305265426635742
123,normal,122,1,1782430115.160751,0.05652260780334473
124,normal,1766,2,1782430115.2031631,0.04241204261779785
125,normal,1133,0,1782430115.2536075,0.05044436454772949
126,normal,1228,0,1782430115.2962546,0.04264712333679199
127,normal,125,1,1782430115.3413043,0.04504966735839844
128,normal,11,1,1782430115.3847148,0.043410539627075195
129,normal,1743,2,1782430115.4302082,0.045493364334106445
130,normal,893,0,1782430115.480822,0.0506138801574707
131,normal,500,2,1782430115.5276153,0.046793222427368164
132,normal,521,2,1782430115.5716603,0.04404497146606445
133,normal,248,1,1782430115.6142516,0.04259133338928223
134,normal,1050,0,1782430115.6557467,0.04149508476257324
135,normal,1309,0,1782430115.7031107,0.047363996505737305
136,normal,516,2,1782430115.7539814,0.050870656967163086
137,normal,1456,0,1782430115.7964172,0.04243588447570801
138,normal,259,1,1782430115.8459194,0.04950213432312012
139,normal,425,2,1782430115.897571,0.051651716232299805
