round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
0,0,1782358419.7016892,1.400865236357335,0.7979001601537069,195.03978494623658,203.3,5916,0
1,0,1782358467.0023239,1.4680607698392123,0.7851350903511047,195.25520833333334,202.9,6021,0
2,0,1782358513.1137447,0.7795683747972362,0.8953506151835123,195.4,204.8,6021,0
3,0,1782358559.3718362,0.5431850326422136,0.9329830606778463,195.27604166666666,206.8,6021,0
4,0,1782358600.9442475,0.39572387771500694,0.9546354413032532,195.12473118279567,206.1,5931,0
5,0,1782358620.0807738,0.037017371323599946,1.0,177.2111111111111,204.7,540,1
6,0,1782358656.822538,0.004071032272198257,1.0,175.24444444444444,204.0,540,1
7,0,1782358699.090916,0.018252763908094494,1.0,175.96666666666667,202.2,540,1
8,0,1782358741.8176396,0.0012998673246329417,1.0,175.75555555555556,203.0,540,1
9,0,1782358784.6590528,0.011935520131373778,1.0,175.60000000000002,202.0,540,1
10,0,1782358826.7173114,0.002532544186882054,1.0,176.16666666666666,202.9,540,1
11,0,1782358869.4309433,0.008237259293309762,1.0,175.7111111111111,200.2,540,1
12,0,1782358912.0205958,0.0006863446809196224,1.0,176.2111111111111,206.2,540,1
13,0,1782358954.5057807,0.005136512669196236,1.0,175.8,204.7,540,1
14,0,1782358997.0711963,0.0006480093440283478,1.0,175.72222222222223,204.8,540,1
15,0,1782359040.497005,0.00040323866263255087,1.0,176.27777777777777,203.3,540,1
16,0,1782359106.8149838,3.1011000787839293,0.5556842585404714,195.18020833333333,205.4,6021,0
17,0,1782359153.8142292,0.5846010291097627,0.9300313393274943,194.82604166666667,204.6,6021,0
18,0,1782359198.7612944,0.6570804639195558,0.9280123313268026,195.0354166666667,205.5,6021,0
19,0,1782359243.7189817,0.19575776978308568,0.9795560240745544,195.60416666666666,203.1,6021,0
20,0,1782359289.2478948,0.3906811297592867,0.9598450263341268,195.38958333333335,205.4,6021,0
21,0,1782359335.5366344,0.20493731048918562,0.9776160717010498,195.22083333333333,209.7,6021,0
22,0,1782359380.832808,0.20317694498953642,0.978370745976766,195.43541666666667,204.9,6021,0
23,0,1782359425.9846215,0.15965014270477695,0.983970026175181,195.28645833333334,202.9,6021,0
24,0,1782359471.3313725,0.12471480580643401,0.9857476751009623,195.60625000000002,204.3,6021,0
25,0,1782359516.424608,0.17842538309150768,0.9785777926445007,195.47708333333333,207.3,6021,0
26,0,1782359562.6776552,0.08637019706475257,0.991945207118988,195.18437500000002,204.9,6021,0
27,0,1782359607.5396042,0.21137596502194356,0.9801422357559204,195.35,210.2,6021,0
28,0,1782359653.3816583,0.07967486666530021,0.9901281595230103,195.0354166666667,211.7,6021,0
29,0,1782359699.4377038,0.12193915889929485,0.9845257997512817,194.290625,206.3,6021,0
30,0,1782359744.477432,0.11622373120553675,0.9878283739089966,194.821875,204.6,6021,0
31,0,1782359787.8644857,0.08094355817365795,0.9919481674830118,194.92291666666665,206.2,6021,0
32,0,1782359822.1098588,0.20189927607498248,0.979523221651713,194.71770833333335,215.5,6021,0
33,0,1782359854.6720967,0.04478559885865252,0.9967012206713358,194.60625000000002,206.6,6021,0
34,0,1782359887.7881932,0.09501618267768208,0.9904827872912089,194.521875,204.8,6021,0
35,0,1782359921.2379482,0.04829262573548476,0.9942717750867208,194.6,204.4,6021,0
36,0,1782359953.818967,0.04636451318208401,0.9948439399401346,195.31354166666665,204.3,6021,0
37,0,1782359986.5122159,0.0417812214013793,0.9950138131777445,194.61770833333333,205.7,6021,0
38,0,1782360021.841932,0.04051562934472486,0.9958928426106771,194.61145833333333,207.3,6021,0
39,0,1782360057.071249,0.053173932825870907,0.9949936469395956,195.48958333333334,206.6,6021,0
40,0,1782360093.3411582,0.04003846709633763,0.9953669110933939,195.52083333333334,205.9,6021,0
41,0,1782360128.8073943,0.03171063129468621,0.9979527990023295,195.35,206.9,6021,0
42,0,1782360166.114122,0.06834254534010142,0.9926007986068726,194.91979166666667,221.6,6021,0
43,0,1782360204.7080448,0.04518489241570478,0.995259702205658,194.44791666666666,205.4,6021,0
44,0,1782360245.860428,0.1593985645313296,0.9834142327308655,195.64791666666667,205.2,6021,0
45,0,1782360288.261445,0.022116457937954692,0.9977233409881592,195.71354166666666,205.2,6021,0
46,0,1782360330.484116,0.1131217849568554,0.9884897669156393,194.75806451612902,206.2,5928,0
47,0,1782360373.9322858,0.054257781779483594,0.9941481351852417,194.7697916666667,203.9,6021,0
48,0,1782360415.9182613,0.04949659343333224,0.9945980906486511,194.6364583333333,205.2,6021,0
49,0,1782360458.397929,0.04662188909207998,0.9951873620351156,194.47395833333334,205.6,6021,0
50,0,1782360498.8732388,0.08485311885942792,0.9906868934631348,195.53229166666665,207.4,6021,0
