seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
206,normal,329,0,1782358393.754133,0.0021407604217529297
207,normal,2969,0,1782358393.7562277,0.002094745635986328
208,normal,846,0,1782358393.7581239,0.0018961429595947266
209,normal,42,0,1782358393.760106,0.0019822120666503906
210,normal,419,0,1782358393.762318,0.0022118091583251953
211,normal,2484,0,1782358393.7639847,0.0016667842864990234
212,normal,2260,0,1782358393.7661963,0.0022115707397460938
213,normal,263,0,1782358393.7682285,0.0020322799682617188
214,normal,739,0,1782358393.7701328,0.0019042491912841797
215,normal,3095,0,1782358393.772005,0.0018723011016845703
216,normal,1411,0,1782358393.7742894,0.0022842884063720703
217,normal,3156,0,1782358393.776002,0.0017125606536865234
218,normal,2403,0,1782358393.778205,0.0022029876708984375
219,normal,2302,0,1782358393.780217,0.002012014389038086
220,normal,2371,0,1782358393.7821345,0.0019176006317138672
221,normal,1413,0,1782358393.7839956,0.0018610954284667969
222,normal,2086,0,1782358393.7862964,0.002300739288330078
223,normal,674,0,1782358393.7879949,0.0016984939575195312
224,normal,1056,1,1782358393.790131,0.00213623046875
225,normal,289,0,1782358393.792226,0.0020949840545654297
226,normal,1835,0,1782358393.7941256,0.0018994808197021484
227,normal,2628,0,1782358393.7959926,0.001867055892944336
228,normal,2674,0,1782358393.7983057,0.0023131370544433594
229,normal,2547,0,1782358393.7999876,0.0016818046569824219
230,normal,3131,0,1782358393.802189,0.002201557159423828
231,normal,1873,0,1782358393.8042252,0.0020360946655273438
232,normal,2417,0,1782358393.8061259,0.0019006729125976562
233,normal,952,1,1782358393.8080027,0.0018768310546875
234,normal,877,0,1782358393.8102887,0.0022859573364257812
235,normal,3061,0,1782358393.812008,0.0017192363739013672
236,normal,1016,1,1782358393.8141212,0.00211334228515625
237,normal,1784,0,1782358393.8162389,0.002117633819580078
238,normal,2762,0,1782358393.8181221,0.0018832683563232422
239,normal,222,0,1782358393.819994,0.0018718242645263672
240,normal,1564,0,1782358393.8222778,0.002283811569213867
241,normal,2376,0,1782358393.8239872,0.0017094612121582031
242,normal,1522,0,1782358393.8261464,0.00215911865234375
243,normal,1675,0,1782358393.8282027,0.0020563602447509766
244,normal,195,0,1782358393.83013,0.0019273757934570312
245,normal,455,0,1782358393.831978,0.001847982406616211
246,normal,2005,0,1782358393.8343012,0.002323150634765625
247,normal,1333,0,1782358393.8359754,0.0016741752624511719
248,normal,2028,0,1782358393.8383212,0.0023458003997802734
249,normal,1098,1,1782358393.8399916,0.0016703605651855469
250,normal,2555,0,1782358393.8421214,0.002129793167114258
251,normal,1260,3,1782358393.8440008,0.0018794536590576172
252,normal,1628,0,1782358393.8463042,0.0023033618927001953
253,normal,2140,0,1782358393.848,0.001695871353149414
254,normal,2334,0,1782358393.8501275,0.002127408981323242
255,normal,199,0,1782358393.8522258,0.0020983219146728516
256,normal,3186,0,1782358393.8541389,0.0019130706787109375
257,normal,2142,0,1782358393.8560116,0.0018727779388427734
258,normal,1472,0,1782358393.8582764,0.002264738082885742
259,normal,2770,0,1782358393.8599873,0.0017108917236328125
260,normal,290,0,1782358393.86228,0.002292633056640625
261,normal,2632,0,1782358393.864015,0.0017352104187011719
262,normal,1844,0,1782358393.8661044,0.002089262008666992
263,normal,1423,0,1782358393.8679984,0.0018939971923828125
264,normal,2716,0,1782358393.870263,0.002264738082885742
265,normal,1207,3,1782358393.8719769,0.0017137527465820312
266,normal,2620,0,1782358393.8742952,0.0023183822631835938
267,normal,1719,0,1782358393.8760054,0.0017101764678955078
268,normal,1885,0,1782358393.878091,0.0020856857299804688
269,normal,7,0,1782358393.8799863,0.0018951892852783203
270,normal,154,0,1782358393.8822978,0.0023114681243896484
271,normal,457,0,1782358393.8839583,0.0016605854034423828
272,normal,1634,0,1782358393.8862827,0.002324342727661133
273,normal,2211,0,1782358393.8880062,0.0017235279083251953
274,normal,169,0,1782358393.8900926,0.0020864009857177734
275,normal,414,0,1782358393.8919816,0.0018889904022216797
276,normal,593,0,1782358393.8942811,0.0022995471954345703
277,normal,2929,0,1782358393.8959582,0.0016770362854003906
278,normal,2614,0,1782358393.8982692,0.0023109912872314453
279,normal,2607,0,1782358393.9002025,0.0019333362579345703
280,normal,2515,0,1782358393.9020886,0.001886129379272461
281,normal,2618,0,1782358393.904008,0.0019192695617675781
282,normal,2354,0,1782358393.9062865,0.002278566360473633
283,normal,965,1,1782358393.9079595,0.001672983169555664
284,normal,2663,0,1782358393.910291,0.0023314952850341797
285,normal,3063,0,1782358393.912,0.001708984375
286,normal,2580,0,1782358393.9140937,0.002093791961669922
