seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
0,normal,3287,1,1782432406.846684,0.0
1,normal,3060,1,1782432406.8872182,0.040534257888793945
2,normal,1540,0,1782432406.938801,0.05158281326293945
3,normal,3485,0,1782432406.9850798,0.04627871513366699
4,normal,2216,0,1782432407.0414782,0.05639839172363281
5,normal,1904,0,1782432407.1151114,0.07363319396972656
6,normal,1666,0,1782432407.160209,0.04509758949279785
7,normal,856,2,1782432407.2141159,0.053906917572021484
8,normal,3564,0,1782432407.2657027,0.05158686637878418
9,normal,259,0,1782432407.3188925,0.053189754486083984
10,normal,3134,1,1782432407.3709269,0.05203437805175781
11,normal,2076,0,1782432407.4126308,0.04170393943786621
12,normal,2132,0,1782432407.4632444,0.0506136417388916
13,normal,2162,0,1782432407.5219753,0.0587308406829834
14,normal,991,2,1782432407.5747797,0.05280447006225586
15,normal,1753,0,1782432407.6214864,0.0467066764831543
16,normal,1474,0,1782432407.6730225,0.05153608322143555
17,normal,2896,0,1782432407.7159495,0.04292702674865723
18,normal,1533,0,1782432407.7574587,0.041509151458740234
19,normal,3463,0,1782432407.8037856,0.04632687568664551
20,normal,1669,0,1782432407.8483658,0.04458022117614746
21,normal,3522,0,1782432407.9149137,0.06654787063598633
22,normal,525,0,1782432407.961462,0.04654836654663086
23,normal,1836,0,1782432408.0072968,0.04583477973937988
24,normal,2858,0,1782432408.0584033,0.05110645294189453
25,normal,627,0,1782432408.098895,0.04049181938171387
26,normal,787,2,1782432408.1530418,0.054146766662597656
27,normal,1318,0,1782432408.2023706,0.04932880401611328
28,normal,1778,0,1782432408.247554,0.045183420181274414
29,normal,3204,1,1782432408.2904034,0.04284930229187012
30,normal,3220,1,1782432408.334116,0.043712615966796875
31,normal,798,2,1782432408.3815384,0.04742240905761719
32,normal,1368,1,1782432408.4303737,0.04883527755737305
33,normal,39,0,1782432408.4799056,0.04953193664550781
34,normal,3415,0,1782432408.5384753,0.05856966972351074
35,normal,883,2,1782432408.598027,0.05955171585083008
36,normal,2673,0,1782432408.6527805,0.05475354194641113
37,normal,523,0,1782432408.7030468,0.050266265869140625
38,normal,3443,0,1782432408.75072,0.04767322540283203
39,normal,70,0,1782432408.7956727,0.0449526309967041
40,normal,874,2,1782432408.844115,0.04844236373901367
41,normal,2144,0,1782432408.892601,0.04848599433898926
42,normal,2628,0,1782432408.945945,0.053344011306762695
43,normal,1454,0,1782432408.9943364,0.04839134216308594
44,normal,3554,0,1782432409.0366957,0.042359352111816406
45,normal,107,0,1782432409.0822282,0.0455324649810791
46,normal,3373,1,1782432409.1306386,0.04841041564941406
47,normal,3326,1,1782432409.1739776,0.04333901405334473
48,normal,3103,1,1782432409.2182298,0.04425215721130371
49,normal,3445,0,1782432409.2628925,0.0446627140045166
50,normal,77,0,1782432409.3128397,0.049947261810302734
51,normal,2073,0,1782432409.3574111,0.0445713996887207
52,normal,776,2,1782432409.3995764,0.042165279388427734
53,normal,2866,0,1782432409.4527812,0.05320477485656738
54,normal,2850,0,1782432409.4998066,0.047025442123413086
55,normal,445,0,1782432409.5555322,0.0557255744934082
56,normal,75,0,1782432409.602416,0.04688382148742676
57,normal,2957,0,1782432409.646372,0.04395604133605957
58,normal,548,0,1782432409.7100766,0.0637044906616211
59,normal,2731,0,1782432409.7633228,0.053246259689331055
60,normal,2517,0,1782432409.809686,0.046363115310668945
61,normal,863,2,1782432409.8548074,0.04512143135070801
62,normal,265,0,1782432409.8979616,0.043154239654541016
63,normal,2588,0,1782432409.943307,0.045345306396484375
64,normal,3432,0,1782432409.9999568,0.05664992332458496
65,normal,342,0,1782432410.0483305,0.04837369918823242
66,normal,1591,0,1782432410.091006,0.04267549514770508
67,normal,766,0,1782432410.1393871,0.04838109016418457
68,normal,3686,0,1782432410.1891813,0.04979419708251953
69,normal,2812,0,1782432410.2369907,0.04780936241149902
70,normal,2406,0,1782432410.3024065,0.06541585922241211
71,normal,2552,0,1782432410.347677,0.045270442962646484
72,normal,843,2,1782432410.3937292,0.04605221748352051
73,normal,2760,0,1782432410.4395924,0.04586315155029297
74,normal,1538,0,1782432410.487331,0.04773855209350586
75,normal,3667,0,1782432410.5343602,0.04702925682067871
76,normal,2899,0,1782432410.575888,0.041527748107910156
77,normal,2136,0,1782432410.6348672,0.05897927284240723
78,normal,2332,0,1782432410.6833622,0.04849505424499512
79,normal,2334,0,1782432410.7269258,0.0435636043548584
80,normal,756,0,1782432410.782911,0.055985212326049805
81,normal,617,0,1782432410.8332105,0.05029940605163574
82,normal,2751,0,1782432410.874939,0.04172849655151367
83,normal,475,0,1782432410.9234207,0.04848170280456543
84,normal,1243,0,1782432410.964817,0.041396379470825195
85,normal,3664,0,1782432411.0078404,0.04302334785461426
86,normal,2607,0,1782432411.0547006,0.0468602180480957
87,normal,219,0,1782432411.1253667,0.07066607475280762
88,normal,892,2,1782432411.1886725,0.06330585479736328
89,normal,1547,0,1782432411.242365,0.05369234085083008
90,normal,2786,0,1782432411.2876399,0.045274972915649414
91,normal,2413,0,1782432411.3331773,0.045537471771240234
92,normal,410,0,1782432411.3786395,0.04546213150024414
93,normal,3577,0,1782432411.4217849,0.04314541816711426
94,normal,645,0,1782432411.467835,0.046050071716308594
95,normal,2454,0,1782432411.5121045,0.044269561767578125
96,normal,109,0,1782432411.5585978,0.0464932918548584
97,normal,1861,0,1782432411.6190414,0.06044363975524902
98,normal,2165,0,1782432411.6668026,0.04776120185852051
99,normal,541,0,1782432411.7232833,0.05648064613342285
100,normal,3580,0,1782432411.7849236,0.061640262603759766
101,normal,3225,1,1782432411.8314564,0.04653286933898926
102,normal,2455,0,1782432411.876309,0.044852495193481445
103,normal,1561,0,1782432411.9226735,0.046364545822143555
104,normal,3315,1,1782432411.9655783,0.04290485382080078
105,normal,908,2,1782432412.0130177,0.0474393367767334
106,normal,320,0,1782432412.0548928,0.04187512397766113
107,normal,318,0,1782432412.1152377,0.06034493446350098
108,normal,2756,0,1782432412.1643546,0.04911684989929199
109,normal,3088,1,1782432412.2093437,0.04498910903930664
110,normal,2835,0,1782432412.2509124,0.041568756103515625
111,normal,3607,0,1782432412.297472,0.04655957221984863
112,normal,3651,0,1782432412.338906,0.04143404960632324
113,normal,2827,0,1782432412.3864756,0.04756951332092285
114,normal,2833,0,1782432412.4320183,0.04554271697998047
115,normal,60,0,1782432412.475965,0.04394674301147461
116,normal,13,0,1782432412.5239434,0.04797840118408203
117,normal,97,0,1782432412.565941,0.041997671127319336
118,normal,74,0,1782432412.618585,0.05264401435852051
119,normal,2047,0,1782432412.6677823,0.04919719696044922
120,normal,2075,0,1782432412.7145643,0.04678201675415039
121,normal,698,0,1782432412.7640874,0.049523115158081055
