round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
28,1,1782359673.0154321,0.11814751596077634,0.9873166481653849,195.46091954022987,207.5,11130,0
29,1,1782359718.6754293,0.1231921121943742,0.9857981006304423,196.18620689655174,202.7,11130,0
30,1,1782359764.4390213,0.10043824769070789,0.9893701672554016,195.6419540229885,203.4,11130,0
31,1,1782359774.4456491,0.03894494231657866,0.9947090148925781,192.89743589743588,201.6,2457,1
32,1,1782359807.1825702,0.0008066598386621747,1.0,193.95714285714286,205.7,2553,1
33,1,1782359839.9000459,0.019349176066282243,0.9976498484611511,193.82380952380953,206.8,2553,1
34,1,1782359873.0874262,0.0007947906248786703,1.0,194.27380952380952,215.4,2553,1
35,1,1782359906.58912,0.007581387004542766,0.999216616153717,194.1,204.1,2553,1
36,1,1782359939.3867147,0.0010502455245894485,1.0,194.4452380952381,205.9,2553,1
37,1,1782359971.7918994,0.0024193969235081375,1.0,194.47857142857143,214.6,2553,1
38,1,1782360007.2294285,0.0008200972407418508,1.0,194.3190476190476,207.1,2553,1
39,1,1782360042.758715,0.0029141705837850856,1.0,194.14285714285714,206.6,2553,1
40,1,1782360079.0551946,0.002664614470353805,0.9996082782745361,194.0047619047619,208.9,2553,1
41,1,1782360114.4886355,0.0015596291088988729,1.0,194.03809523809525,204.1,2553,1
42,1,1782360151.5413094,0.0011185099783647598,1.0,193.7904761904762,204.1,2553,1
43,1,1782360220.2511883,0.23368932546822932,0.9765560030937195,195.72816091954022,206.2,11130,0
44,1,1782360262.736393,0.13434280533993873,0.9841878016789755,195.84080459770118,203.9,11130,0
45,1,1782360305.239435,0.12662568232967872,0.9881207346916199,195.86839080459768,203.5,11130,0
46,1,1782360347.4546545,0.12094021190543948,0.9874597390492758,195.88160919540232,204.9,11130,0
47,1,1782360389.5253394,0.10207008782489194,0.9901006817817688,195.63103448275865,205.9,11130,0
48,1,1782360431.8743477,0.07629230851508227,0.9921919306119283,195.83505747126438,205.4,11130,0
49,1,1782360473.2066169,0.1011373588909668,0.9904048045476278,195.84310344827585,204.4,10977,0
50,1,1782360516.1235137,0.11787635965873929,0.9890344738960266,195.6264367816092,203.5,11130,0
51,1,1782360558.5911083,0.0776168131043709,0.9919926524162292,195.5183908045977,203.7,11130,0
52,1,1782360600.7647753,0.0896786710604672,0.9913501342137655,195.46379310344827,203.9,11130,0
53,1,1782360643.2347684,0.08064925761748876,0.9907854596773783,195.4735632183908,202.6,11130,0
54,1,1782360685.839192,0.09451680130461745,0.9911187688509623,195.5741379310345,204.2,11130,0
55,1,1782360728.3794532,0.0756662704626596,0.9934264024098715,195.43620689655174,203.7,11130,0
56,1,1782360765.3672273,0.07364563607841083,0.9925204118092855,195.32183908045977,205.3,11130,0
