round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
43,1,1782428698.3965771,0.6452286392450333,0.9272474249204,185.20555555555555,201.4,1050,0
44,1,1782428720.1874728,0.6306552067399025,0.928617795308431,185.22222222222223,201.8,1050,0
45,1,1782428741.803391,0.7123742066323757,0.9223544001579285,184.96666666666667,203.3,1050,0
46,1,1782428763.7420719,0.6242375907798609,0.9261846343676249,185.4888888888889,202.1,1050,0
47,1,1782428785.6554227,0.5537846225003401,0.9409300088882446,184.85000000000002,199.9,1050,0
48,1,1782428807.1984892,0.48707043193280697,0.9464881420135498,185.0388888888889,200.2,1050,0
49,1,1782428829.1041467,0.5687544072667757,0.9382888078689575,185.02222222222224,200.8,1050,0
50,1,1782428851.1122658,0.6191443006197611,0.9169606963793436,185.3,201.1,1050,0
51,1,1782428872.7975912,0.5043893779317538,0.930355985959371,185.99444444444444,199.1,1050,0
52,1,1782428894.5248451,0.6222716954847177,0.9370811184247335,185.1222222222222,200.2,1050,0
53,1,1782428916.3064857,0.5338369384407997,0.9369213382403055,185.92777777777778,207.1,1050,0
54,1,1782428938.13731,0.5027056572337946,0.9490189552307129,185.05,200.1,1050,0
55,1,1782428959.435879,0.7575151026248932,0.9167174100875854,186.24444444444444,206.0,1050,0
56,1,1782428981.484068,0.6378869277735552,0.9184659918149313,185.42777777777778,203.4,1050,0
57,1,1782429002.9737453,0.39952048659324646,0.9588511983553568,185.4388888888889,204.8,1050,0
58,1,1782429024.8490503,0.5393521822988987,0.9354139169057211,185.2388888888889,200.7,1050,0
59,1,1782429046.4595525,0.42753596355517703,0.9489585558573405,184.96666666666667,203.3,1050,0
60,1,1782429068.2034528,0.46052631239096325,0.9525998830795288,185.8,201.5,1050,0
61,1,1782429089.6582172,0.6943609900772572,0.9220303893089294,185.7388888888889,204.3,1050,0
62,1,1782429111.3614256,0.4526871747026841,0.9452678163846334,186.30555555555554,207.4,1050,0
63,1,1782429133.3325403,0.5105938191215197,0.9381768306096395,185.3,202.9,1050,0
64,1,1782429155.2102704,0.4867868721485138,0.9413169821103414,184.63333333333333,200.3,1050,0
65,1,1782429176.8345144,0.7598600586255392,0.9173426628112793,185.52777777777777,203.2,1050,0
66,1,1782429198.5388541,0.5133281573653221,0.9453646143277487,185.44444444444446,202.5,1050,0
67,1,1782429220.5241203,0.5365581835309664,0.9433368841807047,185.19444444444446,202.7,1050,0
68,1,1782429242.2088215,0.4276040904223919,0.9522480169932047,186.03333333333333,202.4,1050,0
69,1,1782429264.113929,0.4397952624907096,0.9514520565668741,185.17222222222222,199.3,1050,0
70,1,1782429285.9004948,0.46474358066916466,0.9445414543151855,185.69444444444446,208.2,1050,0
71,1,1782429307.578661,0.3639812072118123,0.964211642742157,185.48333333333332,201.1,1050,0
72,1,1782429329.485056,0.40437820367515087,0.952618141969045,185.80555555555554,200.8,1050,0
73,1,1782429351.281063,0.386560973400871,0.9620341459910074,186.49444444444444,211.9,1050,0
