round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
0,0,1782427760.065461,3.0790204604466758,0.4649113615353902,185.26666666666668,203.6,1050,0
1,0,1782427782.1434445,3.4342623154322305,0.36737075448036194,186.32777777777778,203.1,1050,0
2,0,1782427803.8596275,2.6725188891092935,0.5586828589439392,186.42222222222222,206.3,1050,0
3,0,1782427825.8012094,2.6700556675593057,0.6020378669102987,184.5388888888889,201.8,1050,0
4,0,1782427847.068205,2.1670883099238076,0.6661757330099741,186.10000000000002,205.4,1050,0
5,0,1782427869.214738,1.707341601451238,0.7666889627774557,184.57222222222222,203.9,1050,0
6,0,1782427890.7594488,2.1805405964454017,0.6883837978045145,185.75,202.5,1050,0
7,0,1782427912.4154003,1.6806795398394268,0.7570895552635193,185.72777777777776,201.8,1050,0
8,0,1782427934.5652027,1.527171015739441,0.7860592802365621,185.72222222222223,200.1,1050,0
9,0,1782427956.124716,1.3205148528019588,0.8158103426297506,185.83888888888887,204.8,1050,0
10,0,1782427977.89841,1.271837482849757,0.8245837887128195,185.86111111111111,204.4,1050,0
11,0,1782427999.5183175,1.2232469667991002,0.8201342423756918,186.25555555555556,203.2,1050,0
12,0,1782428021.5723958,1.1165526534120243,0.8779163559277853,185.47222222222223,203.0,1050,0
13,0,1782428043.1332252,1.2538164258003235,0.8231721917788187,185.87777777777777,200.9,1050,0
14,0,1782428064.6923344,1.177865892648697,0.833635687828064,185.72777777777776,200.5,1050,0
15,0,1782428087.2784786,0.785150091474255,0.8970123529434204,185.64444444444445,199.7,1050,0
16,0,1782428108.4634585,1.0253667533397675,0.8710292180379232,186.2388888888889,201.6,1050,0
17,0,1782428130.0318134,1.1466694151361783,0.8526871800422668,187.35,206.4,1050,0
18,0,1782428151.8770757,0.8829856142401695,0.895263691743215,185.69444444444446,203.1,1050,0
19,0,1782428173.4845388,1.0237189767261345,0.8598898649215698,185.7611111111111,202.0,1050,0
20,0,1782428196.2382069,0.8168145256737868,0.8881189624468485,184.7888888888889,201.4,1050,0
21,0,1782428217.7967427,0.7195393964648247,0.9087827603022257,185.44444444444446,208.4,1050,0
22,0,1782428239.282868,0.8147049484153589,0.8967377543449402,186.55555555555554,205.5,1050,0
23,0,1782428261.5301852,0.6733452094097933,0.9162205855051676,184.7888888888889,200.1,1050,0
24,0,1782428283.6059034,0.7395464759320021,0.9112528959910074,184.25555555555556,200.7,1050,0
25,0,1782428305.4640617,0.5999969244003296,0.9226991136868795,185.51666666666668,202.8,1050,0
26,0,1782428327.2355323,0.47376034284631413,0.9502052863438925,185.51666666666668,203.6,1050,0
27,0,1782428349.097981,0.5108681662629048,0.9391550421714783,184.4388888888889,201.2,1050,0
28,0,1782428371.317967,0.42504456328849,0.9440782268842062,185.75,200.9,1050,0
29,0,1782428392.7894003,0.5428806195656458,0.9300757447878519,185.08888888888887,198.8,1050,0
30,0,1782428414.9055462,0.591538330540061,0.9242539405822754,185.33888888888887,199.4,1050,0
31,0,1782428436.4071708,0.3950908090919256,0.9541011452674866,186.61111111111111,207.9,1050,0
32,0,1782428458.0446901,0.39601678773760796,0.9424302180608114,185.63888888888889,207.0,1050,0
33,0,1782428480.0448434,0.2249560576553146,0.9744888544082642,186.25555555555556,203.9,1050,0
34,0,1782428502.00671,0.34987975222369033,0.9539355834325155,185.16666666666666,203.0,1050,0
35,0,1782428523.3849688,0.409305633045733,0.939806322256724,185.85555555555555,200.8,1050,0
36,0,1782428545.6484795,0.3668010688076417,0.9531705379486084,185.89999999999998,209.1,1050,0
37,0,1782428566.9768,0.2843435507578154,0.9698061943054199,185.23333333333335,200.5,1050,0
38,0,1782428589.1787207,0.16240737525125346,0.9847553769747416,185.2,202.7,1050,0
39,0,1782428610.959571,0.4097537575289607,0.956991950670878,185.06666666666666,205.2,1050,0
40,0,1782428633.0186837,0.24483438581228256,0.9679878155390421,185.22222222222223,202.2,1050,0
41,0,1782428654.7474396,0.21115946878368655,0.9800615310668945,184.91666666666666,200.3,1050,0
42,0,1782428676.5467355,0.20816917127619186,0.9818223317464193,184.92222222222222,199.9,1050,0
43,0,1782428698.4790466,0.23943738748009005,0.9669033885002136,185.5111111111111,201.2,1050,0
44,0,1782428720.3016477,0.3462149739886324,0.9631958405176798,185.1277777777778,203.9,1050,0
45,0,1782428741.5334754,0.3059272322182854,0.9656033515930176,186.82777777777778,203.3,1050,0
46,0,1782428763.5079632,0.18541946502712867,0.980500340461731,185.98333333333332,201.2,1050,0
47,0,1782428785.5524077,0.18746240437030792,0.9770341912905375,185.0388888888889,202.4,1050,0
48,0,1782428807.2611015,0.2077897327641646,0.9759437640508016,186.0,207.4,1050,0
49,0,1782428829.322873,0.2258422289354106,0.9636119802792867,184.77222222222224,201.4,1050,0
50,0,1782428850.6614752,0.2242677613782386,0.9718718727429708,185.90555555555557,206.8,1050,0
51,0,1782428872.5809252,0.20622163622950515,0.9852538704872131,184.10555555555555,201.9,1050,0
52,0,1782428894.441814,0.11934467063595851,0.9889189600944519,184.9388888888889,203.9,1050,0
53,0,1782428916.0228446,0.19693210689971843,0.9767449895540873,185.51666666666668,201.4,1050,0
54,0,1782428937.6056426,0.22907971520908177,0.9713709751764933,184.93333333333334,202.2,1050,0
55,0,1782428959.8062546,0.12694267773379883,0.9884739319483439,185.2388888888889,202.0,1050,0
56,0,1782428981.4345102,0.1876795602341493,0.9782082041104635,185.55,201.9,1050,0
57,0,1782429003.0260146,0.28788191778585315,0.9714054266611735,184.75,204.3,1050,0
58,0,1782429024.4021795,0.21383360183487335,0.9734399914741516,186.30555555555554,203.8,1050,0
59,0,1782429046.4227011,0.18458888260647655,0.9754912058512369,185.20555555555555,201.3,1050,0
