scenario,round,outage_active,frame_accuracy,balanced_accuracy,samples_received,samples_trained,live_samples,fallback_samples,round_wall_time,images_received_per_second,samples_trained_per_second,queue_fill_seconds_max,queue_fill_complete_edges,effective_training_duration,cpu_avg,cpu_peak,cpu_var,cpu_avg_host_percent,cpu_peak_host_percent,memory_avg_mb,memory_peak_mb,acc_car,acc_van,acc_bus,acc_others
outage_no_fallback,57,True,0.41136120042872454,0.49964807146167567,320,768,320,0,23.129242181777954,13.835299811599857,33.20471954783966,0.17885624524205923,2,1266.7583737373352,385.438775510204,811.7,117291.07747605165,48.1798469387755,101.4625,2523.718670280612,2523.71875,0.3607125185551707,0.6967032967032967,0.9411764705882353,0.0
outage_no_fallback,58,True,0.7577706323687031,0.4778996131369738,320,768,320,0,21.92368221282959,14.596088234335845,35.030611762406025,0.23479504184797406,2,1288.6822047233582,373.4208333333333,791.4,120231.65373263888,46.67760416666666,98.925,2523.7186686197915,2523.71875,0.8134586838198912,0.26153846153846155,0.8366013071895425,0.0
outage_no_fallback,59,True,0.8484458735262593,0.45319241514340036,320,768,320,0,22.05214238166809,14.511061758154412,34.82654821957059,0.2569931079633534,2,1310.7345328330994,386.6586956521739,814.9,116540.33807655955,48.332336956521736,101.8625,2523.7186650815215,2523.71875,0.9455714992577932,0.01098901098901099,0.8562091503267973,0.0
outage_no_fallback,60,True,0.5453376205787781,0.5365138679077615,320,768,320,0,22.48148465156555,14.23393538992613,34.16144493582271,0.17944209487177432,2,1333.2161650657654,383.1869565217391,799.9,115317.18722117202,47.898369565217386,99.9875,2523.7186650815215,2523.71875,0.5145967342899554,0.7098901098901099,0.9215686274509803,0.0
outage_no_fallback,61,False,0.7431939978563773,0.45418977522624526,336,768,336,0,22.792577266693115,14.741641371596803,33.69518027793555,0.2377084989566356,3,1356.0088953971863,375.31199999999995,809.7,112227.97945600002,46.913999999999994,101.2125,2523.718671875,2523.71875,0.8065314200890649,0.17362637362637362,0.8366013071895425,0.0
outage_no_fallback,62,False,0.8154340836012862,0.529753951213188,336,768,336,0,22.122180461883545,15.18837623528689,34.716288537798604,0.17958054598420858,3,1378.1312220096588,356.1568627450981,795.1,117723.32009996154,44.519607843137265,99.3875,2523.7186734068628,2523.71875,0.8626917367639783,0.41318681318681316,0.8431372549019608,0.0
outage_no_fallback,63,False,0.8139335476956056,0.5313304792603044,336,768,336,0,21.830689430236816,15.391176768545835,35.17983261381905,0.2924117110669613,3,1399.9620954990387,368.9916666666666,799.9,116453.12076388889,46.12395833333333,99.9875,2523.7186686197915,2523.71875,0.8626917367639783,0.3868131868131868,0.8758169934640523,0.0
outage_no_fallback,64,False,0.5627009646302251,0.5563704362471718,336,768,336,0,21.966246843338013,15.2961952215293,34.962731934924115,0.18065706244669852,3,1421.9285192489624,430.1673469387756,3100.2,263410.7070970429,53.77091836734695,387.525,2523.718670280612,2523.71875,0.5282038594755072,0.7626373626373626,0.934640522875817,0.0
outage_no_fallback,65,False,0.8621650589496249,0.4670712696959168,336,768,336,0,21.845134258270264,15.380999541021135,35.15657037947688,0.23707937891595066,3,1443.773826122284,370.71875,795.4,114229.61944010417,46.33984375,99.425,2523.7186686197915,2523.71875,0.9596734289955468,0.013186813186813187,0.8954248366013072,0.0
outage_no_fallback,66,False,0.4141479099678457,0.5080941378187936,336,768,336,0,21.903669118881226,15.339895712283381,35.06261877093344,0.1801722159143537,3,1465.6776394844055,377.44,795.0,115329.4344,47.18,99.375,2523.718671875,2523.71875,0.3617021276595745,0.7098901098901099,0.9607843137254902,0.0
