scenario,round,outage_active,frame_accuracy,balanced_accuracy,samples_received,samples_trained,live_samples,fallback_samples,round_wall_time,images_received_per_second,samples_trained_per_second,queue_fill_seconds_max,queue_fill_complete_edges,effective_training_duration,cpu_avg,cpu_peak,cpu_var,cpu_avg_host_percent,cpu_peak_host_percent,memory_avg_mb,memory_peak_mb,acc_car,acc_van,acc_bus,acc_others
outage_replay_fixed,1,False,0.8664523043944266,0.25,336,336,336,0,22.113940954208374,15.194035323498403,15.194035323498403,0.23855669633485377,3,22.114012956619263,248.76216216216213,825.7,87047.54181154128,31.095270270270266,103.2125,2489.6376689189187,2489.95703125,1.0,0.0,0.0,0.0
outage_replay_fixed,2,False,0.8664523043944266,0.25,336,672,336,0,22.404640197753906,14.996893368262366,29.993786736524733,0.2350778947584331,3,44.518763065338135,355.5574468085106,794.9,114077.29435943867,44.44468085106382,99.3625,2488.972573138298,2488.97265625,1.0,0.0,0.0,0.0
outage_replay_fixed,3,False,0.8396570203644159,0.3648953148800341,336,768,336,0,22.15798258781433,15.163835365805436,34.66019512184099,0.2041922661010176,3,66.67690205574036,371.336,801.7,114099.90070399997,46.417,100.2125,2488.972578125,2488.97265625,0.9497773379515092,0.0,0.5098039215686274,0.0
outage_replay_fixed,4,False,0.10203644158628082,0.249836062008254,336,768,336,0,22.303033590316772,15.065215170813351,34.43477753328766,0.1989333680830896,3,88.98006510734558,377.5702127659574,795.5,119306.53698506113,47.19627659574468,99.4375,2488.972573138298,2488.97265625,0.005937654626422563,0.9934065934065934,0.0,0.0
outage_replay_fixed,5,False,0.8664523043944266,0.25,336,768,336,0,21.796645879745483,15.415215802181185,35.23477897641414,0.3097706539556384,3,110.77685475349426,379.8900000000001,794.7,112113.84529999999,47.48625000000001,99.3375,2488.972578125,2488.97265625,1.0,0.0,0.0,0.0
outage_replay_fixed,6,False,0.09967845659163987,0.25061850569025235,336,768,336,0,22.29381227493286,15.071446545631769,34.449020675729756,0.24098421493545175,3,133.07083129882812,403.00392156862756,968.9,115794.56978854287,50.375490196078445,121.1125,2488.9725796568628,2488.97265625,0.002474022761009401,1.0,0.0,0.0
outage_replay_fixed,7,False,0.8715969989281886,0.2744016127365954,336,768,336,0,22.216590642929077,15.123832697837436,34.568760452199854,0.22568251239135861,3,155.2875828742981,374.0204081632653,794.9,117692.80080799665,46.75255102040816,99.3625,2488.972576530612,2488.97265625,0.9943097476496784,0.10329670329670329,0.0,0.0
outage_replay_fixed,8,False,0.21178992497320473,0.281015953368749,336,768,336,0,22.175439834594727,15.151897888213439,34.632909458773575,0.34288694290444255,3,177.46318340301514,374.7714285714285,794.4,117280.2555102041,46.84642857142856,99.3,2488.972576530612,2488.97265625,0.13285502226620485,0.9912087912087912,0.0,0.0
outage_replay_fixed,9,False,0.877384780278671,0.32921997596663605,336,768,336,0,22.706496715545654,14.797527078228795,33.82291903595153,0.23815400409512222,3,200.16982793807983,419.6377049180328,808.3,111587.80923407685,52.4547131147541,101.0375,2488.9725922131147,2488.97265625,0.9740227610094013,0.34285714285714286,0.0,0.0
outage_replay_fixed,10,False,0.7365487674169346,0.40192602041133635,336,768,336,0,22.064774751663208,15.227891686257657,34.806609568588925,0.346165286609903,3,222.2347810268402,383.83137254901965,812.0,115439.75156478277,47.978921568627456,101.5,2488.9725796568628,2488.97265625,0.7550717466600693,0.8395604395604396,0.013071895424836602,0.0
