scenario,round,edge_id,sensor_id,outage_active,live_samples,fallback_samples,samples_received,queue_fill_seconds,queue_fill_complete
outage_replay_wgan,11,edge2,intersection_17,False,16,0,16,0.06025926512666046,True
outage_replay_wgan,11,edge2,intersection_18,False,16,0,16,0.12023065076209603,True
outage_replay_wgan,11,edge2,intersection_19,False,16,0,16,0.116946489084512,True
outage_replay_wgan,11,edge2,intersection_20,False,16,0,16,0.11549299443140626,True
outage_replay_wgan,12,edge0,intersection_00,False,16,0,16,0.106956347823143,True
outage_replay_wgan,12,edge0,intersection_01,False,16,0,16,0.2728113189805299,True
outage_replay_wgan,12,edge0,intersection_02,False,16,0,16,0.059336062520742416,True
outage_replay_wgan,12,edge0,intersection_03,False,16,0,16,0.105552562745288,True
outage_replay_wgan,12,edge0,intersection_04,False,16,0,16,0.17724959854967892,True
outage_replay_wgan,12,edge0,intersection_05,False,16,0,16,0.11896073166280985,True
outage_replay_wgan,12,edge0,intersection_06,False,16,0,16,0.11969414842315018,True
outage_replay_wgan,12,edge1,intersection_07,False,16,0,16,0.23530813329853117,True
outage_replay_wgan,12,edge1,intersection_08,False,16,0,16,0.11918628332205117,True
outage_replay_wgan,12,edge1,intersection_09,False,16,0,16,0.058780469466000795,True
outage_replay_wgan,12,edge1,intersection_10,False,16,0,16,0.00020918715745210648,True
outage_replay_wgan,12,edge1,intersection_11,False,16,0,16,0.026669462211430073,True
outage_replay_wgan,12,edge1,intersection_12,False,16,0,16,0.05974841630086303,True
outage_replay_wgan,12,edge1,intersection_13,False,16,0,16,0.05940813338384032,True
outage_replay_wgan,12,edge2,intersection_14,False,16,0,16,0.05997159145772457,True
outage_replay_wgan,12,edge2,intersection_15,False,16,0,16,0.00017629563808441162,True
outage_replay_wgan,12,edge2,intersection_16,False,16,0,16,0.059941059444099665,True
outage_replay_wgan,12,edge2,intersection_17,False,16,0,16,0.1193829937838018,True
outage_replay_wgan,12,edge2,intersection_18,False,16,0,16,0.2046888668555766,True
outage_replay_wgan,12,edge2,intersection_19,False,16,0,16,0.06009967206045985,True
outage_replay_wgan,12,edge2,intersection_20,False,16,0,16,0.17713358323089778,True
outage_replay_wgan,13,edge0,intersection_00,False,16,0,16,0.05904029426164925,True
