scenario,round,edge_id,samples_received,samples_trained,live_samples,fallback_samples,train_loss_avg,compute_time,queue_fill_seconds_avg,queue_fill_seconds_max,queue_fill_complete_sensors,sensor_count,replay_buffer_size
outage_replay_kde,49,edge1,112,256,112,0,2.3572866320610046,0.35190606117248535,0.10311701680932726,0.2367203119210899,7,7,5488
outage_replay_kde,49,edge2,112,256,112,0,1.6519327238202095,0.35292649269104004,0.06600530161189713,0.12071742361877114,7,7,5488
outage_replay_kde,50,edge0,112,256,96,16,1.1547929681837559,0.40966320037841797,0.10119538423538264,0.1630179772619158,7,7,5600
outage_replay_kde,50,edge1,112,256,112,0,0.8725274577736855,0.33810973167419434,0.06145186569275601,0.17784834746271372,7,7,5600
outage_replay_kde,50,edge2,112,256,112,0,0.8379526734352112,0.35054993629455566,0.09380862140096724,0.1592781322542578,7,7,5600
outage_replay_kde,51,edge0,112,256,96,16,0.8438223227858543,0.4562089443206787,0.08720004128001166,0.18003812641836703,7,7,5712
outage_replay_kde,51,edge1,112,256,112,0,1.3542315736413002,0.3477344512939453,0.09029171499423683,0.21457134070806205,7,7,5712
outage_replay_kde,51,edge2,112,256,112,0,0.5118963122367859,0.34874415397644043,0.09072199174469071,0.2007126093376428,7,7,5712
outage_replay_kde,52,edge0,112,256,96,16,4.0996504202485085,0.348832368850708,0.06319678472943803,0.11995656928047538,7,7,5824
outage_replay_kde,52,edge1,112,256,112,0,1.60337495803833,0.34380435943603516,0.07283928987037923,0.19030397851020098,7,7,5824
outage_replay_kde,52,edge2,112,256,112,0,4.248626925051212,0.36856985092163086,0.09057153255811759,0.1772145265713334,7,7,5824
outage_replay_kde,53,edge0,112,256,96,16,1.389672413468361,0.35356760025024414,0.04893086272493652,0.0992097589187324,7,7,5936
outage_replay_kde,53,edge1,112,256,112,0,1.5950351431965828,0.3419654369354248,0.07700381983470704,0.17893330729566514,7,7,5936
outage_replay_kde,53,edge2,112,256,112,0,1.1934064999222755,0.41225123405456543,0.0993535484386874,0.23540554475039244,7,7,5936
outage_replay_kde,54,edge0,112,256,96,16,1.1088376194238663,0.4245920181274414,0.07943486293490432,0.1388080425094813,7,7,6048
outage_replay_kde,54,edge1,112,256,112,0,0.8267277404665947,0.34265685081481934,0.12336181453429163,0.1992930171545595,7,7,6048
outage_replay_kde,54,edge2,112,256,112,0,1.2546452581882477,0.3505675792694092,0.07318094835084464,0.14789220644161105,7,7,6048
outage_replay_kde,55,edge0,112,256,96,16,0.8457271456718445,0.3619394302368164,0.10036637867696319,0.20309584634378552,7,7,6160
outage_replay_kde,55,edge1,112,256,112,0,1.3540011793375015,0.3366060256958008,0.12761236602507,0.2359369264449924,7,7,6160
outage_replay_kde,55,edge2,112,256,112,0,2.3578573539853096,0.3554873466491699,0.08719222390625093,0.13319330965168774,7,7,6160
outage_replay_kde,56,edge0,112,256,96,16,4.242812991142273,0.3495326042175293,0.1718201776785088,0.3141754742246121,7,7,6272
outage_replay_kde,56,edge1,112,256,112,0,2.2589183896780014,0.3772249221801758,0.07737588340283505,0.17728692875243723,7,7,6272
outage_replay_kde,56,edge2,112,256,112,0,1.4488490521907806,0.38231420516967773,0.09191134758293629,0.17784624849446118,7,7,6272
outage_replay_kde,57,edge0,112,256,96,16,0.7712435498833656,0.3357970714569092,0.11740894726400915,0.17769549135118723,7,7,6384
outage_replay_kde,57,edge1,112,256,112,0,1.2802741825580597,0.3448984622955322,0.0714895756682381,0.12028007791377603,7,7,6384
outage_replay_kde,57,edge2,112,256,112,0,1.0011395141482353,0.3507552146911621,0.04461924364191613,0.13239208795130253,7,7,6384
outage_replay_kde,58,edge0,112,256,96,16,0.7396746575832367,0.35378241539001465,0.1249002683306172,0.2203856233973056,7,7,6496
outage_replay_kde,58,edge1,112,256,112,0,2.2346016615629196,0.35815000534057617,0.08504820511942464,0.23739805002696812,7,7,6496
outage_replay_kde,58,edge2,112,256,112,0,2.993350636214018,0.4296536445617676,0.059700217663443515,0.1214395728893578,7,7,6496
outage_replay_kde,59,edge0,112,256,96,16,0.6271667703986168,0.3736763000488281,0.08065458280129285,0.15818224078975618,7,7,6608
outage_replay_kde,59,edge1,112,256,112,0,1.698415569961071,0.3686378002166748,0.12949445521059846,0.2975241157691926,7,7,6608
